combination,minutes,target,trailing,trailing type,net profit,max drawdown,profit/dd,total trades,percent profitable,max con loss,sharpe ratio
280,3,5.5,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
281,3,6.0,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
282,3,6.0,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
283,3,6.0,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
284,3,6.0,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
285,3,6.0,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
286,3,6.0,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
287,3,6.0,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
288,3,6.0,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
289,4,0.5,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
290,4,0.5,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
291,4,0.5,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
292,4,0.5,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
293,4,0.5,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
294,4,0.5,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
295,4,0.5,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
296,4,0.5,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
297,4,1.0,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
298,4,1.0,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
299,4,1.0,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
300,4,1.0,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
301,4,1.0,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
302,4,1.0,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
303,4,1.0,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
304,4,1.0,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
305,4,1.5,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
306,4,1.5,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
307,4,1.5,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
308,4,1.5,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
309,4,1.5,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
310,4,1.5,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
311,4,1.5,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
312,4,1.5,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
313,4,2.0,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
314,4,2.0,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
315,4,2.0,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
316,4,2.0,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
317,4,2.0,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
318,4,2.0,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
319,4,2.0,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
320,4,2.0,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
321,4,2.5,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
322,4,2.5,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
323,4,2.5,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
324,4,2.5,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
325,4,2.5,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
326,4,2.5,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
327,4,2.5,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
328,4,2.5,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
329,4,3.0,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
330,4,3.0,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
331,4,3.0,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
332,4,3.0,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
333,4,3.0,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
334,4,3.0,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
335,4,3.0,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
336,4,3.0,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
337,4,3.5,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
338,4,3.5,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
339,4,3.5,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
340,4,3.5,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
341,4,3.5,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
342,4,3.5,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
343,4,3.5,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
344,4,3.5,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
345,4,4.0,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
346,4,4.0,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
347,4,4.0,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
348,4,4.0,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
349,4,4.0,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
350,4,4.0,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
351,4,4.0,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
352,4,4.0,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
353,4,4.5,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
354,4,4.5,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
355,4,4.5,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
356,4,4.5,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
357,4,4.5,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
358,4,4.5,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
359,4,4.5,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
360,4,4.5,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
361,4,5.0,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
362,4,5.0,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
363,4,5.0,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
364,4,5.0,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
365,4,5.0,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
366,4,5.0,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
367,4,5.0,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
368,4,5.0,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
369,4,5.5,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
370,4,5.5,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
371,4,5.5,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
372,4,5.5,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
373,4,5.5,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
374,4,5.5,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
375,4,5.5,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
376,4,5.5,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
377,4,6.0,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
378,4,6.0,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
379,4,6.0,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
380,4,6.0,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
381,4,6.0,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
382,4,6.0,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
383,4,6.0,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
384,4,6.0,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
385,5,0.5,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
386,5,0.5,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
387,5,0.5,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
388,5,0.5,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
389,5,0.5,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
390,5,0.5,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
391,5,0.5,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
392,5,0.5,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
393,5,1.0,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
394,5,1.0,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
395,5,1.0,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
396,5,1.0,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
397,5,1.0,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
398,5,1.0,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
399,5,1.0,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
400,5,1.0,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
401,5,1.5,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
402,5,1.5,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
403,5,1.5,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
404,5,1.5,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
405,5,1.5,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
406,5,1.5,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
407,5,1.5,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
408,5,1.5,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
409,5,2.0,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
410,5,2.0,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
411,5,2.0,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
412,5,2.0,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
413,5,2.0,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
414,5,2.0,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
415,5,2.0,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
416,5,2.0,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
417,5,2.5,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
418,5,2.5,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
419,5,2.5,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
420,5,2.5,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
421,5,2.5,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
422,5,2.5,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
423,5,2.5,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
424,5,2.5,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
425,5,3.0,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
426,5,3.0,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
427,5,3.0,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
428,5,3.0,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
429,5,3.0,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
430,5,3.0,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
431,5,3.0,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
432,5,3.0,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
433,5,3.5,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
434,5,3.5,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
435,5,3.5,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
436,5,3.5,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
437,5,3.5,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
438,5,3.5,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
439,5,3.5,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
440,5,3.5,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
441,5,4.0,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
442,5,4.0,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
443,5,4.0,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
444,5,4.0,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
445,5,4.0,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
446,5,4.0,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
447,5,4.0,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
448,5,4.0,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
449,5,4.5,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
450,5,4.5,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
451,5,4.5,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
452,5,4.5,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
453,5,4.5,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
454,5,4.5,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
455,5,4.5,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
456,5,4.5,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
457,5,5.0,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
458,5,5.0,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
459,5,5.0,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
460,5,5.0,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
461,5,5.0,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
462,5,5.0,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
463,5,5.0,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
464,5,5.0,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
465,5,5.5,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
466,5,5.5,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
467,5,5.5,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
468,5,5.5,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
469,5,5.5,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
470,5,5.5,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
471,5,5.5,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
472,5,5.5,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
473,5,6.0,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
474,5,6.0,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
475,5,6.0,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
476,5,6.0,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
477,5,6.0,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
478,5,6.0,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
479,5,6.0,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
480,5,6.0,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
481,6,0.5,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
482,6,0.5,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
483,6,0.5,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
484,6,0.5,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
485,6,0.5,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
486,6,0.5,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
487,6,0.5,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
488,6,0.5,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
489,6,1.0,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
490,6,1.0,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
491,6,1.0,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
492,6,1.0,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
493,6,1.0,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
494,6,1.0,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
495,6,1.0,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
496,6,1.0,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
497,6,1.5,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
498,6,1.5,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
499,6,1.5,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
500,6,1.5,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
501,6,1.5,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
502,6,1.5,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
503,6,1.5,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
504,6,1.5,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
505,6,2.0,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
506,6,2.0,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
507,6,2.0,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
508,6,2.0,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
509,6,2.0,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
510,6,2.0,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
511,6,2.0,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
512,6,2.0,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
513,6,2.5,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
514,6,2.5,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
515,6,2.5,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
516,6,2.5,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
517,6,2.5,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
518,6,2.5,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
519,6,2.5,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
520,6,2.5,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
521,6,3.0,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
522,6,3.0,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
523,6,3.0,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
524,6,3.0,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
525,6,3.0,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
526,6,3.0,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
527,6,3.0,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
528,6,3.0,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
529,6,3.5,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
530,6,3.5,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
531,6,3.5,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
532,6,3.5,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
533,6,3.5,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
534,6,3.5,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
535,6,3.5,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
536,6,3.5,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
537,6,4.0,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
538,6,4.0,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
539,6,4.0,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
540,6,4.0,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
541,6,4.0,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
542,6,4.0,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
543,6,4.0,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
544,6,4.0,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
545,6,4.5,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
546,6,4.5,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
547,6,4.5,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
548,6,4.5,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
549,6,4.5,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
550,6,4.5,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
551,6,4.5,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
552,6,4.5,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
553,6,5.0,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
554,6,5.0,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
555,6,5.0,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
556,6,5.0,0.4,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
557,6,5.0,0.6,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
558,6,5.0,0.6,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
559,6,5.0,0.8,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
560,6,5.0,0.8,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
561,6,5.5,0.2,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
562,6,5.5,0.2,staggered,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
563,6,5.5,0.4,traditional,-5104.5,5142.4000000000515,-0.99,73,39.73,6,-11.46
