combination,minutes,target,trailing,trailing type,net profit,max drawdown,profit/dd,total trades,percent profitable,max con loss,sharpe ratio
89,2,24.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
90,2,24.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
91,2,24.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
92,2,24.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
93,2,24.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
94,2,24.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
95,2,24.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
96,2,24.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
97,3,4.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
98,3,4.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
99,3,4.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
100,3,4.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
101,3,4.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
102,3,4.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
103,3,4.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
104,3,4.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
105,3,8.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
106,3,8.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
107,3,8.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
108,3,8.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
109,3,8.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
110,3,8.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
111,3,8.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
112,3,8.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
113,3,12.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
114,3,12.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
115,3,12.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
116,3,12.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
117,3,12.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
118,3,12.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
119,3,12.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
120,3,12.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
121,3,16.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
122,3,16.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
123,3,16.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
124,3,16.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
125,3,16.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
126,3,16.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
127,3,16.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
128,3,16.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
129,3,20.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
130,3,20.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
131,3,20.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
132,3,20.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
133,3,20.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
134,3,20.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
135,3,20.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
136,3,20.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
137,3,24.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
138,3,24.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
139,3,24.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
140,3,24.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
141,3,24.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
142,3,24.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
143,3,24.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
144,3,24.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
145,4,4.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
146,4,4.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
147,4,4.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
148,4,4.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
149,4,4.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
150,4,4.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
151,4,4.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
152,4,4.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
153,4,8.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
154,4,8.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
155,4,8.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
156,4,8.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
157,4,8.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
158,4,8.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
159,4,8.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
160,4,8.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
161,4,12.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
162,4,12.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
163,4,12.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
164,4,12.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
165,4,12.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
166,4,12.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
167,4,12.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
168,4,12.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
169,4,16.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
170,4,16.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
171,4,16.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
172,4,16.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
173,4,16.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
174,4,16.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
175,4,16.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
176,4,16.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
177,4,20.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
178,4,20.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
179,4,20.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
180,4,20.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
181,4,20.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
182,4,20.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
183,4,20.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
184,4,20.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
185,4,24.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
186,4,24.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
187,4,24.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
188,4,24.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
189,4,24.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
190,4,24.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
191,4,24.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
192,4,24.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
193,5,4.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
194,5,4.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
195,5,4.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
196,5,4.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
197,5,4.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
198,5,4.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
199,5,4.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
200,5,4.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
201,5,8.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
202,5,8.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
203,5,8.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
204,5,8.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
205,5,8.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
206,5,8.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
207,5,8.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
208,5,8.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
209,5,12.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
210,5,12.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
211,5,12.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
212,5,12.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
213,5,12.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
214,5,12.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
215,5,12.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
216,5,12.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
217,5,16.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
218,5,16.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
219,5,16.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
220,5,16.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
221,5,16.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
222,5,16.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
223,5,16.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
224,5,16.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
225,5,20.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
226,5,20.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
227,5,20.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
228,5,20.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
229,5,20.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
230,5,20.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
231,5,20.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
232,5,20.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
233,5,24.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
234,5,24.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
235,5,24.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
236,5,24.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
237,5,24.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
238,5,24.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
239,5,24.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
240,5,24.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
241,6,4.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
242,6,4.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
243,6,4.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
244,6,4.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
245,6,4.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
246,6,4.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
247,6,4.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
248,6,4.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
249,6,8.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
250,6,8.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
251,6,8.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
252,6,8.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
253,6,8.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
254,6,8.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
255,6,8.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
256,6,8.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
257,6,12.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
258,6,12.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
259,6,12.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
260,6,12.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
261,6,12.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
262,6,12.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
263,6,12.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
264,6,12.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
265,6,16.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
266,6,16.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
267,6,16.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
268,6,16.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
269,6,16.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
270,6,16.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
271,6,16.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
272,6,16.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
273,6,20.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
274,6,20.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
275,6,20.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
276,6,20.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
277,6,20.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
278,6,20.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
279,6,20.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
280,6,20.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
281,6,24.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
282,6,24.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
283,6,24.0,0.4,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
284,6,24.0,0.4,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
285,6,24.0,0.6,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
286,6,24.0,0.6,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
287,6,24.0,0.8,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
288,6,24.0,0.8,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
289,10,4.0,0.2,traditional,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
290,10,4.0,0.2,staggered,-5540.2,5957.800000000057,-0.93,154,53.9,5,-2.04
