combination,minutes,target,range size,min atr,net profit,max drawdown,profit/dd,total trades,percent profitable,max con loss,sharpe ratio
108,1,0.15,0.6,1.8000000000000007,-1913.24,2101.3899999999508,-0.91,26.0,15.38,15.0,-3.37
109,1,0.2,0.1,1.0,-1015.22,2050.2399999998015,-0.5,153.0,26.8,14.0,-0.19
110,1,0.2,0.1,1.1,-1658.34,2693.3599999998482,-0.62,141.0,24.82,14.0,-0.69
111,1,0.2,0.1,1.2000000000000002,-1414.58,2266.4799999998577,-0.62,117.0,24.79,14.0,-0.66
112,1,0.2,0.1,1.3000000000000003,-883.48,1969.5999999998846,-0.45,102.0,26.47,12.0,-0.32
113,1,0.2,0.1,1.4000000000000004,-938.68,1930.639999999903,-0.49,82.0,25.61,20.0,-0.49
114,1,0.2,0.1,1.5000000000000004,-729.14,1902.7199999999148,-0.38,61.0,26.23,19.0,-0.45
115,1,0.2,0.1,1.6000000000000005,-1295.9,1293.529999999888,-1.0,35.0,17.14,10.0,-1.76
116,1,0.2,0.1,1.7000000000000006,-1149.54,1195.3199999999433,-0.96,21.0,9.52,14.0,-2.7
117,1,0.2,0.1,1.8000000000000007,-586.36,676.8799999999628,-0.87,14.0,14.29,8.0,-1.37
118,1,0.2,0.2,1.0,-2007.54,3744.1699999998204,-0.54,221.0,29.86,21.0,-0.47
119,1,0.2,0.2,1.1,-3041.18,3897.8699999998075,-0.78,207.0,28.02,21.0,-1.07
120,1,0.2,0.2,1.2000000000000002,-2813.7200000000007,3787.289999999845,-0.74,178.0,28.09,21.0,-1.09
121,1,0.2,0.2,1.3000000000000003,-2114.18,3668.3299999998503,-0.58,157.0,29.3,21.0,-0.8
122,1,0.2,0.2,1.4000000000000004,-1805.68,3196.189999999866,-0.56,132.0,29.55,21.0,-0.74
123,1,0.2,0.2,1.5000000000000004,-1157.7,2894.56999999992,-0.4,105.0,31.43,18.0,-0.45
124,1,0.2,0.2,1.6000000000000005,-1778.1,2488.8499999998794,-0.71,65.0,26.15,14.0,-1.33
125,1,0.2,0.2,1.7000000000000006,-2095.9,2419.829999999928,-0.87,35.0,14.29,21.0,-2.95
126,1,0.2,0.2,1.8000000000000007,-1468.5,1756.6499999999487,-0.84,25.0,16.0,14.0,-2.29
127,1,0.2,0.30000000000000004,1.0,-2331.76,4263.6499999998105,-0.55,224.0,29.91,22.0,-0.61
128,1,0.2,0.30000000000000004,1.1,-3532.2200000000007,4414.979999999801,-0.8,203.0,27.59,22.0,-1.33
129,1,0.2,0.30000000000000004,1.2000000000000002,-3333.2,4306.769999999837,-0.77,180.0,27.78,22.0,-1.35
130,1,0.2,0.30000000000000004,1.3000000000000003,-2633.66,4187.809999999842,-0.63,159.0,28.93,22.0,-1.07
131,1,0.2,0.30000000000000004,1.4000000000000004,-2325.16,3715.669999999856,-0.63,134.0,29.1,22.0,-1.04
132,1,0.2,0.30000000000000004,1.5000000000000004,-1677.18,3414.04999999991,-0.49,107.0,30.84,19.0,-0.78
133,1,0.2,0.30000000000000004,1.6000000000000005,-2022.84,2733.5899999998746,-0.74,66.0,25.76,14.0,-1.52
134,1,0.2,0.30000000000000004,1.7000000000000006,-2340.64,2664.5699999999233,-0.88,36.0,13.89,22.0,-3.2
135,1,0.2,0.30000000000000004,1.8000000000000007,-1713.24,2001.389999999943,-0.86,26.0,15.38,15.0,-2.57
136,1,0.2,0.4,1.0,-2331.76,4263.6499999998105,-0.55,224.0,29.91,22.0,-0.61
137,1,0.2,0.4,1.1,-3532.2200000000007,4414.979999999801,-0.8,203.0,27.59,22.0,-1.33
138,1,0.2,0.4,1.2000000000000002,-3333.2,4306.769999999837,-0.77,180.0,27.78,22.0,-1.35
139,1,0.2,0.4,1.3000000000000003,-2633.66,4187.809999999842,-0.63,159.0,28.93,22.0,-1.07
140,1,0.2,0.4,1.4000000000000004,-2325.16,3715.669999999856,-0.63,134.0,29.1,22.0,-1.04
141,1,0.2,0.4,1.5000000000000004,-1677.18,3414.04999999991,-0.49,107.0,30.84,19.0,-0.78
142,1,0.2,0.4,1.6000000000000005,-2022.84,2733.5899999998746,-0.74,66.0,25.76,14.0,-1.52
143,1,0.2,0.4,1.7000000000000006,-2340.64,2664.5699999999233,-0.88,36.0,13.89,22.0,-3.2
144,1,0.2,0.4,1.8000000000000007,-1713.24,2001.389999999943,-0.86,26.0,15.38,15.0,-2.57
145,1,0.2,0.5,1.0,-2331.76,4263.6499999998105,-0.55,224.0,29.91,22.0,-0.61
146,1,0.2,0.5,1.1,-3532.2200000000007,4414.979999999801,-0.8,203.0,27.59,22.0,-1.33
147,1,0.2,0.5,1.2000000000000002,-3333.2,4306.769999999837,-0.77,180.0,27.78,22.0,-1.35
148,1,0.2,0.5,1.3000000000000003,-2633.66,4187.809999999842,-0.63,159.0,28.93,22.0,-1.07
149,1,0.2,0.5,1.4000000000000004,-2325.16,3715.669999999856,-0.63,134.0,29.1,22.0,-1.04
150,1,0.2,0.5,1.5000000000000004,-1677.18,3414.04999999991,-0.49,107.0,30.84,19.0,-0.78
151,1,0.2,0.5,1.6000000000000005,-2022.84,2733.5899999998746,-0.74,66.0,25.76,14.0,-1.52
152,1,0.2,0.5,1.7000000000000006,-2340.64,2664.5699999999233,-0.88,36.0,13.89,22.0,-3.2
153,1,0.2,0.5,1.8000000000000007,-1713.24,2001.389999999943,-0.86,26.0,15.38,15.0,-2.57
154,1,0.2,0.6,1.0,-2331.76,4263.6499999998105,-0.55,224.0,29.91,22.0,-0.61
155,1,0.2,0.6,1.1,-3532.2200000000007,4414.979999999801,-0.8,203.0,27.59,22.0,-1.33
156,1,0.2,0.6,1.2000000000000002,-3333.2,4306.769999999837,-0.77,180.0,27.78,22.0,-1.35
157,1,0.2,0.6,1.3000000000000003,-2633.66,4187.809999999842,-0.63,159.0,28.93,22.0,-1.07
158,1,0.2,0.6,1.4000000000000004,-2325.16,3715.669999999856,-0.63,134.0,29.1,22.0,-1.04
159,1,0.2,0.6,1.5000000000000004,-1677.18,3414.04999999991,-0.49,107.0,30.84,19.0,-0.78
160,1,0.2,0.6,1.6000000000000005,-2022.84,2733.5899999998746,-0.74,66.0,25.76,14.0,-1.52
161,1,0.2,0.6,1.7000000000000006,-2340.64,2664.5699999999233,-0.88,36.0,13.89,22.0,-3.2
162,1,0.2,0.6,1.8000000000000007,-1713.24,2001.389999999943,-0.86,26.0,15.38,15.0,-2.57
163,1,0.25,0.1,1.0,-1585.22,2310.2399999998293,-0.69,153.0,21.57,21.0,-0.51
164,1,0.25,0.1,1.1,-2528.34,3253.3599999998573,-0.78,141.0,19.15,21.0,-1.21
165,1,0.25,0.1,1.2000000000000002,-2234.58,2926.479999999861,-0.76,117.0,18.8,21.0,-1.21
166,1,0.25,0.1,1.3000000000000003,-1803.48,2729.5999999998817,-0.66,102.0,19.61,21.0,-0.99
167,1,0.25,0.1,1.4000000000000004,-2158.68,2740.6399999998976,-0.79,82.0,17.07,29.0,-1.56
168,1,0.25,0.1,1.5000000000000004,-1859.14,2472.7199999999084,-0.75,61.0,16.39,28.0,-1.62
169,1,0.25,0.1,1.6000000000000005,-2295.9,2293.529999999886,-1.0,35.0,5.71,23.0,-4.52
170,1,0.25,0.1,1.7000000000000006,-1719.54,1717.1699999999234,-1.0,21.0,0.0,21.0,-20.03
171,1,0.25,0.1,1.8000000000000007,-1156.36,1153.9899999999525,-1.0,14.0,0.0,14.0,-18.46
172,1,0.25,0.2,1.0,-2057.54,4382.6099999998405,-0.47,221.0,25.34,21.0,-0.45
173,1,0.25,0.2,1.1,-3523.78,4341.279999999845,-0.81,197.0,22.84,21.0,-1.26
174,1,0.25,0.2,1.2000000000000002,-2953.7200000000007,4057.2899999998613,-0.73,178.0,23.6,21.0,-1.06
175,1,0.25,0.2,1.3000000000000003,-2454.18,3988.329999999866,-0.62,157.0,24.2,21.0,-0.91
176,1,0.25,0.2,1.4000000000000004,-2495.68,3273.2999999998933,-0.76,132.0,23.48,21.0,-1.09
177,1,0.25,0.2,1.5000000000000004,-1437.7,2834.749999999824,-0.51,105.0,25.71,18.0,-0.59
178,1,0.25,0.2,1.6000000000000005,-2228.1,3288.8499999998908,-0.68,65.0,20.0,14.0,-1.65
179,1,0.25,0.2,1.7000000000000006,-2515.9,2894.0499999999156,-0.87,35.0,8.57,22.0,-3.83
180,1,0.25,0.2,1.8000000000000007,-1938.5,2183.759999999941,-0.89,25.0,8.0,15.0,-3.54
