combination,minutes,target,range size,min atr,net profit,max drawdown,profit/dd,total trades,percent profitable,max con loss,sharpe ratio
653,3.0,2.0,4.0,10.0,-315.0,1702.649999999996,-0.19,150.0,61.33,5.0,0.2
654,3.0,2.0,4.0,20.0,-770.7,1799.149999999996,-0.43,127.0,60.63,5.0,-0.17
655,3.0,2.0,4.0,30.0,-589.4,1151.050000000001,-0.51,34.0,58.82,3.0,-0.55
656,3.0,2.0,4.0,40.0,26.200000000000003,601.6499999999996,0.04,18.0,66.67,3.0,0.17
657,3.0,2.0,6.0,10.0,-114.70000000000005,2086.749999999998,-0.05,217.0,64.98,4.0,0.39
658,3.0,2.0,6.0,20.0,-962.8,2086.749999999998,-0.46,183.0,63.93,4.0,-0.11
659,3.0,2.0,6.0,30.0,83.1,1084.2499999999982,0.08,59.0,67.8,2.0,0.3
660,3.0,2.0,6.0,40.0,-306.4,1184.25,-0.26,29.0,65.52,2.0,-0.23
661,3.0,2.0,8.0,10.0,-609.6,2224.0499999999993,-0.27,231.0,65.37,4.0,0.16
662,3.0,2.0,8.0,20.0,-1053.6,2224.0499999999993,-0.47,196.0,64.8,4.0,-0.13
663,3.0,2.0,8.0,30.0,617.1,1125.6499999999996,0.55,69.0,71.01,3.0,0.77
664,3.0,2.0,8.0,40.0,-251.9,1225.6499999999996,-0.21,34.0,67.65,3.0,-0.13
665,3.0,2.0,10.0,10.0,-463.29999999999995,2653.149999999998,-0.17,238.0,65.97,4.0,0.23
666,3.0,2.0,10.0,20.0,-1003.2,2653.149999999998,-0.38,202.0,65.35,4.0,-0.09
667,3.0,2.0,10.0,30.0,1000.7,1005.3499999999985,1.0,73.0,72.6,3.0,1.11
668,3.0,2.0,10.0,40.0,-60.099999999999994,1033.8500000000004,-0.06,36.0,69.44,3.0,0.1
669,3.0,2.0,12.0,10.0,-271.5,2653.149999999998,-0.1,240.0,66.25,4.0,0.32
670,3.0,2.0,12.0,20.0,-811.4,2653.149999999998,-0.31,204.0,65.69,4.0,0.01
671,3.0,2.0,12.0,30.0,1192.5,1005.3499999999985,1.19,75.0,73.33,3.0,1.27
672,3.0,2.0,12.0,40.0,131.7,1005.3499999999985,0.13,38.0,71.05,3.0,0.31
673,3.0,2.5,2.0,10.0,-177.9,505.35000000000036,-0.35,19.0,42.11,4.0,-0.2
674,3.0,2.5,2.0,20.0,-166.0,530.75,-0.31,10.0,40.0,4.0,-0.33
675,3.0,2.5,2.0,30.0,29.3,91.60000000000036,0.32,2.0,50.0,1.0,0.18
676,3.0,2.5,2.0,40.0,29.3,91.60000000000036,0.32,2.0,50.0,1.0,0.18
677,3.0,2.5,4.0,10.0,-977.5,2427.6499999999924,-0.4,150.0,54.67,5.0,-0.21
678,3.0,2.5,4.0,20.0,-1508.2,2674.149999999994,-0.56,127.0,53.54,5.0,-0.61
679,3.0,2.5,4.0,30.0,-351.9,1001.0500000000011,-0.35,34.0,55.88,3.0,-0.24
680,3.0,2.5,4.0,40.0,63.7,693.25,0.09,18.0,61.11,3.0,0.21
681,3.0,2.5,6.0,10.0,-327.20000000000005,2199.449999999999,-0.15,217.0,59.45,6.0,0.25
682,3.0,2.5,6.0,20.0,-1475.3,2289.0499999999956,-0.64,183.0,57.92,6.0,-0.35
683,3.0,2.5,6.0,30.0,433.1,884.25,0.49,59.0,64.41,3.0,0.56
684,3.0,2.5,6.0,40.0,-93.9,1246.75,-0.08,29.0,62.07,2.0,0.03
685,3.0,2.5,8.0,10.0,-1609.6,2758.149999999988,-0.58,231.0,59.31,6.0,-0.27
686,3.0,2.5,8.0,20.0,-2353.6,3336.7499999999936,-0.71,196.0,58.16,6.0,-0.68
687,3.0,2.5,8.0,30.0,154.60000000000002,1671.5499999999993,0.09,69.0,65.22,4.0,0.31
688,3.0,2.5,8.0,40.0,-439.4,1713.1499999999996,-0.26,34.0,61.76,4.0,-0.29
689,3.0,2.5,10.0,10.0,-2500.8,3770.2500000000164,-0.66,238.0,59.24,6.0,-0.59
690,3.0,2.5,10.0,20.0,-3365.7,4348.850000000008,-0.77,202.0,57.92,6.0,-1.05
691,3.0,2.5,10.0,30.0,-549.3,2249.8499999999985,-0.24,73.0,64.38,3.0,-0.16
692,3.0,2.5,10.0,40.0,-797.6,2071.3499999999985,-0.39,36.0,61.11,3.0,-0.57
693,3.0,2.5,12.0,10.0,-2259.0,3528.4500000000116,-0.64,240.0,59.58,6.0,-0.49
694,3.0,2.5,12.0,20.0,-3123.9,4107.0500000000075,-0.76,204.0,58.33,6.0,-0.94
695,3.0,2.5,12.0,30.0,-307.5,2008.0499999999975,-0.15,75.0,65.33,3.0,0.0
696,3.0,2.5,12.0,40.0,-555.8,1829.5499999999993,-0.3,38.0,63.16,3.0,-0.34
697,3.0,3.0,2.0,10.0,22.099999999999994,455.9499999999989,0.05,19.0,42.11,4.0,0.18
698,3.0,3.0,2.0,20.0,-66.0,505.75,-0.13,10.0,40.0,4.0,-0.06
699,3.0,3.0,2.0,30.0,54.3,91.60000000000036,0.59,2.0,50.0,1.0,0.26
700,3.0,3.0,2.0,40.0,54.3,91.60000000000036,0.59,2.0,50.0,1.0,0.26
701,3.0,3.0,4.0,10.0,10.0,2015.1499999999942,0.0,150.0,52.67,6.0,0.33
702,3.0,3.0,4.0,20.0,-845.7,2411.6499999999933,-0.35,127.0,51.18,6.0,-0.18
703,3.0,3.0,4.0,30.0,123.1,897.3500000000004,0.14,34.0,55.88,3.0,0.27
704,3.0,3.0,4.0,40.0,338.7,643.25,0.53,18.0,61.11,3.0,0.59
705,3.0,3.0,6.0,10.0,997.8,2561.949999999999,0.39,217.0,57.14,6.0,0.77
706,3.0,3.0,6.0,20.0,-700.3,2561.949999999999,-0.27,183.0,55.19,6.0,0.02
707,3.0,3.0,6.0,30.0,1383.1,684.2499999999982,2.02,59.0,64.41,3.0,1.26
708,3.0,3.0,6.0,40.0,356.1,1071.75,0.33,29.0,62.07,2.0,0.5
709,3.0,3.0,8.0,10.0,-84.60000000000002,2561.949999999999,-0.03,231.0,57.14,6.0,0.33
710,3.0,3.0,8.0,20.0,-1378.6,2886.749999999989,-0.48,196.0,55.61,6.0,-0.23
711,3.0,3.0,8.0,30.0,1279.6,1446.5499999999993,0.88,69.0,65.22,4.0,1.04
712,3.0,3.0,8.0,40.0,85.6,1488.1499999999996,0.06,34.0,61.76,4.0,0.2
713,3.0,3.0,10.0,10.0,-875.8,2991.0499999999993,-0.29,238.0,57.14,6.0,0.04
714,3.0,3.0,10.0,20.0,-2315.7,3823.8500000000104,-0.61,202.0,55.45,6.0,-0.57
715,3.0,3.0,10.0,30.0,625.7,1900.449999999999,0.33,73.0,64.38,3.0,0.56
716,3.0,3.0,10.0,40.0,-247.6,1821.3500000000004,-0.14,36.0,61.11,3.0,-0.08
717,3.0,3.0,12.0,10.0,-584.0,2991.0499999999993,-0.2,240.0,57.5,6.0,0.14
718,3.0,3.0,12.0,20.0,-2023.9,3532.0500000000065,-0.57,204.0,55.88,6.0,-0.45
719,3.0,3.0,12.0,30.0,917.5,1608.6499999999978,0.57,75.0,65.33,3.0,0.73
720,3.0,3.0,12.0,40.0,44.19999999999999,1529.5499999999993,0.03,38.0,63.16,3.0,0.16
721,3.0,3.5,2.0,10.0,222.1,455.9499999999989,0.49,19.0,42.11,4.0,0.49
722,3.0,3.5,2.0,20.0,34.0,480.75,0.07,10.0,40.0,4.0,0.16
723,3.0,3.5,2.0,30.0,79.3,91.60000000000036,0.87,2.0,50.0,1.0,0.33
724,3.0,3.5,2.0,40.0,79.3,91.60000000000036,0.87,2.0,50.0,1.0,0.33
725,3.0,3.5,4.0,10.0,1247.5,1553.9500000000007,0.8,150.0,51.33,6.0,0.9
726,3.0,3.5,4.0,20.0,66.79999999999995,1574.1500000000015,0.04,127.0,49.61,6.0,0.3
727,3.0,3.5,4.0,30.0,210.6,847.3500000000004,0.25,34.0,52.94,3.0,0.34
728,3.0,3.5,4.0,40.0,226.2,593.25,0.38,18.0,55.56,3.0,0.39
729,3.0,3.5,6.0,10.0,2072.8,2253.75,0.92,217.0,54.84,6.0,1.11
730,3.0,3.5,6.0,20.0,224.70000000000005,2253.75,0.1,183.0,53.01,6.0,0.39
731,3.0,3.5,6.0,30.0,1533.1,997.3499999999985,1.54,59.0,61.02,4.0,1.25
732,3.0,3.5,6.0,40.0,6.099999999999994,1309.25,0.0,29.0,55.17,4.0,0.12
733,3.0,3.5,8.0,10.0,1190.4,2628.3499999999985,0.45,231.0,54.98,6.0,0.75
734,3.0,3.5,8.0,20.0,-253.60000000000002,2628.3500000000004,-0.1,196.0,53.57,6.0,0.21
735,3.0,3.5,8.0,30.0,1604.6,1705.550000000001,0.94,69.0,62.32,6.0,1.16
736,3.0,3.5,8.0,40.0,-189.4,1705.5499999999993,-0.11,34.0,55.88,6.0,-0.04
737,3.0,3.5,10.0,10.0,-150.79999999999995,3606.649999999998,-0.04,238.0,54.62,7.0,0.27
738,3.0,3.5,10.0,20.0,-1765.7,3606.6499999999996,-0.49,202.0,52.97,7.0,-0.33
739,3.0,3.5,10.0,30.0,350.7,2687.9500000000044,0.13,73.0,60.27,7.0,0.35
740,3.0,3.5,10.0,40.0,-1147.6,2633.8499999999985,-0.44,36.0,52.78,7.0,-0.73
741,3.0,3.5,12.0,10.0,191.0,3264.8499999999985,0.06,240.0,55.0,7.0,0.39
742,3.0,3.5,12.0,20.0,-1423.9,3264.8499999999967,-0.44,204.0,53.43,7.0,-0.21
743,3.0,3.5,12.0,30.0,692.5,2346.150000000005,0.3,75.0,61.33,7.0,0.54
744,3.0,3.5,12.0,40.0,-805.8,2305.1499999999996,-0.35,38.0,55.26,7.0,-0.47
745,3.0,4.0,2.0,10.0,422.1,455.9499999999989,0.93,19.0,42.11,4.0,0.75
746,3.0,4.0,2.0,20.0,134.0,455.9499999999989,0.29,10.0,40.0,4.0,0.35
747,3.0,4.0,2.0,30.0,104.3,91.60000000000036,1.14,2.0,50.0,1.0,0.39
748,3.0,4.0,2.0,40.0,104.3,91.60000000000036,1.14,2.0,50.0,1.0,0.39
749,3.0,4.0,4.0,10.0,2385.0,1467.8500000000004,1.62,150.0,50.0,6.0,1.35
750,3.0,4.0,4.0,20.0,879.3,1467.8500000000004,0.6,127.0,48.03,6.0,0.68
751,3.0,4.0,4.0,30.0,285.6,873.5999999999985,0.33,34.0,50.0,3.0,0.38
752,3.0,4.0,4.0,40.0,101.2,589.3500000000004,0.17,18.0,50.0,3.0,0.21
753,3.0,4.0,6.0,10.0,3247.8,2145.3500000000004,1.51,217.0,53.0,6.0,1.44
754,3.0,4.0,6.0,20.0,874.7,2145.3500000000004,0.41,183.0,50.82,6.0,0.61
755,3.0,4.0,6.0,30.0,1045.6,947.3500000000004,1.1,59.0,55.93,4.0,0.82
756,3.0,4.0,6.0,40.0,31.099999999999994,1159.25,0.03,29.0,51.72,4.0,0.13
757,3.0,4.0,8.0,10.0,1990.4,2553.3499999999967,0.78,231.0,52.81,6.0,0.95
758,3.0,4.0,8.0,20.0,21.399999999999977,2553.3499999999985,0.01,196.0,51.02,6.0,0.29
759,3.0,4.0,8.0,30.0,717.1,1673.199999999997,0.43,69.0,56.52,6.0,0.55
760,3.0,4.0,8.0,40.0,-89.4,1655.550000000001,-0.05,34.0,52.94,6.0,0.04
761,3.0,4.0,10.0,10.0,724.2,3356.649999999998,0.22,238.0,52.52,7.0,0.52
762,3.0,4.0,10.0,20.0,-1440.7,3452.9499999999935,-0.42,202.0,50.5,7.0,-0.2
763,3.0,4.0,10.0,30.0,-511.8,2462.949999999997,-0.21,73.0,54.79,7.0,-0.11
764,3.0,4.0,10.0,40.0,-1047.6,2433.8499999999985,-0.43,36.0,50.0,7.0,-0.63
765,3.0,4.0,12.0,10.0,1116.0,2964.8499999999985,0.38,240.0,52.92,7.0,0.64
766,3.0,4.0,12.0,20.0,-1048.9,3061.1499999999924,-0.34,204.0,50.98,7.0,-0.07
767,3.0,4.0,12.0,30.0,-120.0,2180.1499999999996,-0.06,75.0,56.0,7.0,0.09
768,3.0,4.0,12.0,40.0,-655.8,2180.1499999999996,-0.3,38.0,52.63,7.0,-0.34
769,3.0,4.5,2.0,10.0,-40.400000000000006,767.8500000000004,-0.05,19.0,31.58,5.0,0.06
770,3.0,4.5,2.0,20.0,234.0,455.9499999999989,0.51,10.0,40.0,4.0,0.51
771,3.0,4.5,2.0,30.0,129.3,91.60000000000036,1.41,2.0,50.0,1.0,0.44
772,3.0,4.5,2.0,40.0,129.3,91.60000000000036,1.41,2.0,50.0,1.0,0.44
773,3.0,4.5,4.0,10.0,3172.5,1417.8500000000004,2.24,150.0,48.0,6.0,1.61
774,3.0,4.5,4.0,20.0,2004.3,1417.8500000000004,1.41,127.0,47.24,6.0,1.14
775,3.0,4.5,4.0,30.0,710.6,747.3500000000004,0.95,34.0,50.0,3.0,0.71
776,3.0,4.5,4.0,40.0,326.2,589.3500000000004,0.55,18.0,50.0,3.0,0.45
777,3.0,4.5,6.0,10.0,3985.3,1845.3500000000004,2.16,217.0,50.69,6.0,1.59
778,3.0,4.5,6.0,20.0,1749.7,1845.3500000000004,0.95,183.0,49.18,6.0,0.87
779,3.0,4.5,6.0,30.0,1333.1,943.4499999999989,1.41,59.0,54.24,4.0,0.93
780,3.0,4.5,6.0,40.0,406.1,1055.3500000000004,0.38,29.0,51.72,4.0,0.44
781,3.0,4.5,8.0,10.0,2340.4,2186.9500000000007,1.07,231.0,50.22,6.0,1.0
782,3.0,4.5,8.0,20.0,508.9,2443.5499999999975,0.21,196.0,48.98,6.0,0.43
783,3.0,4.5,8.0,30.0,592.1,1651.6499999999996,0.36,69.0,53.62,6.0,0.45
784,3.0,4.5,8.0,40.0,360.6,1651.6499999999996,0.22,34.0,52.94,6.0,0.37
785,3.0,4.5,10.0,10.0,1149.2,2756.649999999998,0.42,238.0,50.0,7.0,0.62
786,3.0,4.5,10.0,20.0,-903.2,3169.549999999992,-0.28,202.0,48.51,7.0,-0.02
787,3.0,4.5,10.0,30.0,-611.8,2330.149999999998,-0.26,73.0,52.05,7.0,-0.15
788,3.0,4.5,10.0,40.0,-597.6,2322.1499999999996,-0.26,36.0,50.0,7.0,-0.3
789,3.0,4.5,12.0,10.0,1591.0,2616.0499999999993,0.61,240.0,50.42,7.0,0.74
790,3.0,4.5,12.0,20.0,-461.4,2727.749999999989,-0.17,204.0,49.02,7.0,0.12
791,3.0,4.5,12.0,30.0,-170.0,2130.75,-0.08,75.0,53.33,7.0,0.06
792,3.0,4.5,12.0,40.0,-155.8,2130.75,-0.07,38.0,52.63,7.0,0.0
793,3.0,5.0,2.0,10.0,109.6,717.8500000000004,0.15,19.0,31.58,5.0,0.26
794,3.0,5.0,2.0,20.0,334.0,455.9499999999989,0.73,10.0,40.0,4.0,0.65
795,3.0,5.0,2.0,30.0,154.3,91.60000000000036,1.68,2.0,50.0,1.0,0.48
796,3.0,5.0,2.0,40.0,154.3,91.60000000000036,1.68,2.0,50.0,1.0,0.48
797,3.0,5.0,4.0,10.0,2260.0,1516.8500000000004,1.49,150.0,44.0,6.0,1.16
798,3.0,5.0,4.0,20.0,816.8,1776.9500000000007,0.46,127.0,42.52,6.0,0.58
799,3.0,5.0,4.0,30.0,760.6,848.5999999999985,0.9,34.0,47.06,3.0,0.72
800,3.0,5.0,4.0,40.0,176.2,626.6499999999996,0.28,18.0,44.44,3.0,0.27
801,3.0,5.0,6.0,10.0,3535.3,1957.8500000000004,1.81,217.0,47.47,6.0,1.37
802,3.0,5.0,6.0,20.0,824.7,2566.149999999996,0.32,183.0,45.36,6.0,0.52
803,3.0,5.0,6.0,30.0,1270.6,1234.2499999999982,1.03,59.0,50.85,4.0,0.84
804,3.0,5.0,6.0,40.0,406.1,1234.25,0.33,29.0,48.28,4.0,0.42
805,3.0,5.0,8.0,10.0,1465.4,2677.4499999999944,0.55,231.0,46.75,6.0,0.7
806,3.0,5.0,8.0,20.0,-841.1,3699.150000000005,-0.23,196.0,44.9,6.0,-0.01
807,3.0,5.0,8.0,30.0,79.60000000000002,1930.5499999999993,0.04,69.0,49.28,6.0,0.18
808,3.0,5.0,8.0,40.0,435.6,1930.5499999999993,0.23,34.0,50.0,6.0,0.41
809,3.0,5.0,10.0,10.0,349.20000000000005,3583.4499999999935,0.1,238.0,46.64,7.0,0.37
810,3.0,5.0,10.0,20.0,-2203.2,4605.150000000012,-0.48,202.0,44.55,7.0,-0.41
811,3.0,5.0,10.0,30.0,-1099.3,3078.75,-0.36,73.0,47.95,7.0,-0.36
812,3.0,5.0,10.0,40.0,-522.6,2551.0499999999993,-0.2,36.0,47.22,7.0,-0.24
813,3.0,5.0,12.0,10.0,841.0,3091.6499999999924,0.27,240.0,47.08,7.0,0.5
814,3.0,5.0,12.0,20.0,-1711.4,4113.35000000001,-0.42,204.0,45.1,7.0,-0.26
815,3.0,5.0,12.0,30.0,-607.5,2586.949999999999,-0.23,75.0,49.33,7.0,-0.13
816,3.0,5.0,12.0,40.0,-30.80000000000001,2409.6500000000015,-0.01,38.0,50.0,7.0,0.08
817,3.0,5.5,2.0,10.0,-577.9,1042.8500000000004,-0.55,19.0,21.05,7.0,-0.73
818,3.0,5.5,2.0,20.0,59.0,755.75,0.08,10.0,30.0,7.0,0.17
819,3.0,5.5,2.0,30.0,-195.7,193.65000000000146,-1.01,2.0,0.0,2.0,-15.0
820,3.0,5.5,2.0,40.0,-195.7,193.65000000000146,-1.01,2.0,0.0,2.0,-15.0
821,3.0,5.5,4.0,10.0,2597.5,1451.25,1.79,150.0,42.0,6.0,1.23
822,3.0,5.5,4.0,20.0,1341.8,1686.1499999999996,0.8,127.0,40.94,6.0,0.76
823,3.0,5.5,4.0,30.0,360.6,1105.1499999999996,0.33,34.0,41.18,4.0,0.38
824,3.0,5.5,4.0,40.0,-48.8,830.5499999999993,-0.06,18.0,38.89,3.0,0.03
825,3.0,5.5,6.0,10.0,4272.8,1682.8500000000004,2.54,217.0,45.62,6.0,1.52
826,3.0,5.5,6.0,20.0,1549.7,2516.149999999996,0.62,183.0,43.72,6.0,0.73
827,3.0,5.5,6.0,30.0,695.6,1534.2499999999982,0.45,59.0,45.76,4.0,0.5
828,3.0,5.5,6.0,40.0,331.1,1534.25,0.22,29.0,44.83,4.0,0.35
829,3.0,5.5,8.0,10.0,1690.4,2427.4499999999953,0.7,231.0,44.59,6.0,0.72
830,3.0,5.5,8.0,20.0,-628.6,3624.150000000008,-0.17,196.0,42.86,6.0,0.05
831,3.0,5.5,8.0,30.0,-1032.9,2502.9500000000007,-0.41,69.0,43.48,6.0,-0.35
832,3.0,5.5,8.0,40.0,-201.9,2338.149999999998,-0.09,34.0,44.12,6.0,-0.04
833,3.0,5.5,10.0,10.0,649.2,3970.9499999999935,0.16,238.0,44.54,7.0,0.43
834,3.0,5.5,10.0,20.0,-1940.7,5167.650000000015,-0.38,202.0,42.57,7.0,-0.32
835,3.0,5.5,10.0,30.0,-2186.8,3927.750000000002,-0.56,73.0,42.47,7.0,-0.82
836,3.0,5.5,10.0,40.0,-1160.1,3296.3499999999985,-0.35,36.0,41.67,7.0,-0.62
837,3.0,5.5,12.0,10.0,1191.0,3429.149999999994,0.35,240.0,45.0,7.0,0.57
838,3.0,5.5,12.0,20.0,-1398.9,4625.850000000013,-0.3,204.0,43.14,7.0,-0.16
839,3.0,5.5,12.0,30.0,-1645.0,3385.9500000000025,-0.49,75.0,44.0,7.0,-0.57
840,3.0,5.5,12.0,40.0,-618.3,2754.5499999999975,-0.22,38.0,44.74,7.0,-0.28
841,3.0,6.0,2.0,10.0,-477.9,1017.8500000000004,-0.47,19.0,21.05,7.0,-0.55
842,3.0,6.0,2.0,20.0,134.0,755.75,0.18,10.0,30.0,7.0,0.28
843,3.0,6.0,2.0,30.0,-195.7,193.65000000000146,-1.01,2.0,0.0,2.0,-15.0
844,3.0,6.0,2.0,40.0,-195.7,193.65000000000146,-1.01,2.0,0.0,2.0,-15.0
845,3.0,6.0,4.0,10.0,2497.5,1426.25,1.75,150.0,40.0,8.0,1.14
846,3.0,6.0,4.0,20.0,991.8,1823.6499999999978,0.54,127.0,38.58,8.0,0.6
847,3.0,6.0,4.0,30.0,210.6,1505.1499999999978,0.14,34.0,38.24,4.0,0.26
848,3.0,6.0,4.0,40.0,-373.8,867.8500000000004,-0.43,18.0,33.33,3.0,-0.3
849,3.0,6.0,6.0,10.0,3947.8,1690.050000000001,2.34,217.0,43.32,8.0,1.36
850,3.0,6.0,6.0,20.0,774.7,2758.949999999999,0.28,183.0,40.98,8.0,0.46
851,3.0,6.0,6.0,30.0,295.6,1583.449999999997,0.19,59.0,42.37,4.0,0.27
852,3.0,6.0,6.0,40.0,156.1,1521.5499999999993,0.1,29.0,41.38,4.0,0.2
853,3.0,6.0,8.0,10.0,1465.4,2470.249999999998,0.59,231.0,42.42,8.0,0.63
854,3.0,6.0,8.0,20.0,-1303.6,3841.9500000000044,-0.34,196.0,40.31,8.0,-0.14
855,3.0,6.0,8.0,30.0,-1357.9,2691.4500000000007,-0.5,69.0,40.58,6.0,-0.48
856,3.0,6.0,8.0,40.0,-326.9,2300.449999999999,-0.14,34.0,41.18,6.0,-0.12
857,3.0,6.0,10.0,10.0,499.20000000000005,3583.449999999996,0.14,238.0,42.44,8.0,0.37
858,3.0,6.0,10.0,20.0,-2565.7,4955.150000000014,-0.52,202.0,40.1,8.0,-0.47
859,3.0,6.0,10.0,30.0,-2486.8,4116.250000000002,-0.6,73.0,39.73,7.0,-0.91
860,3.0,6.0,10.0,40.0,-1285.1,3258.649999999998,-0.39,36.0,38.89,7.0,-0.68
861,3.0,6.0,12.0,10.0,1091.0,2991.649999999994,0.36,240.0,42.92,8.0,0.52
862,3.0,6.0,12.0,20.0,-1973.9,4363.350000000012,-0.45,204.0,40.69,8.0,-0.31
863,3.0,6.0,12.0,30.0,-1895.0,3524.4500000000016,-0.54,75.0,41.33,7.0,-0.65
864,3.0,6.0,12.0,40.0,-693.3,2666.8499999999985,-0.26,38.0,42.11,7.0,-0.31
865,4.0,0.5,2.0,10.0,-232.6,276.4499999999989,-0.84,11.0,63.64,2.0,-0.93
866,4.0,0.5,2.0,20.0,-262.1,305.9499999999989,-0.86,6.0,50.0,2.0,-1.36
867,4.0,0.5,2.0,30.0,-70.7,91.60000000000036,-0.77,2.0,50.0,1.0,-0.56
868,4.0,0.5,2.0,40.0,-70.7,91.60000000000036,-0.77,2.0,50.0,1.0,-0.56
869,4.0,0.5,4.0,10.0,-295.29999999999995,929.2499999999964,-0.32,133.0,87.22,2.0,0.35
870,4.0,0.5,4.0,20.0,-271.7,750.7499999999982,-0.36,112.0,87.5,1.0,0.28
871,4.0,0.5,4.0,30.0,14.299999999999997,238.54999999999927,0.06,27.0,88.89,1.0,0.39
872,4.0,0.5,4.0,40.0,334.4,2.0500000000010914,163.12,16.0,100.0,0.0,inf
873,4.0,0.5,6.0,10.0,209.70000000000005,1024.9500000000007,0.2,208.0,89.9,2.0,1.19
874,4.0,0.5,6.0,20.0,257.5,888.25,0.29,175.0,90.29,2.0,1.2
875,4.0,0.5,6.0,30.0,62.0,580.3500000000004,0.11,55.0,90.91,2.0,0.59
876,4.0,0.5,6.0,40.0,26.799999999999997,497.75,0.05,27.0,92.59,2.0,0.37
877,4.0,0.5,8.0,10.0,-139.10000000000002,1253.6499999999978,-0.11,226.0,89.82,2.0,0.77
878,4.0,0.5,8.0,20.0,-133.10000000000002,1137.8499999999985,-0.12,191.0,90.05,2.0,0.69
879,4.0,0.5,8.0,30.0,-99.89999999999998,666.25,-0.15,64.0,90.62,2.0,0.27
880,4.0,0.5,8.0,40.0,-239.6,617.8500000000004,-0.39,31.0,90.32,2.0,-0.22
881,4.0,0.5,10.0,10.0,90.79999999999995,1170.0499999999975,0.08,237.0,90.3,2.0,1.04
882,4.0,0.5,10.0,20.0,75.89999999999998,1054.2499999999982,0.07,201.0,90.55,2.0,0.95
883,4.0,0.5,10.0,30.0,88.19999999999999,575.0499999999993,0.15,73.0,91.78,2.0,0.65
884,4.0,0.5,10.0,40.0,-135.1,555.1499999999996,-0.24,36.0,91.67,2.0,0.02
885,4.0,0.5,12.0,10.0,132.60000000000002,1170.0499999999975,0.11,239.0,90.38,2.0,1.09
886,4.0,0.5,12.0,20.0,117.70000000000005,1054.2499999999982,0.11,203.0,90.64,2.0,1.0
887,4.0,0.5,12.0,30.0,130.0,547.5499999999993,0.24,75.0,92.0,2.0,0.74
888,4.0,0.5,12.0,40.0,-93.30000000000001,513.3500000000004,-0.18,38.0,92.11,2.0,0.12
889,4.0,1.0,2.0,10.0,-207.6,301.4499999999989,-0.69,11.0,54.55,2.0,-0.64
890,4.0,1.0,2.0,20.0,-187.1,280.9499999999989,-0.67,6.0,50.0,2.0,-0.78
891,4.0,1.0,2.0,30.0,-45.7,91.60000000000036,-0.5,2.0,50.0,1.0,-0.27
892,4.0,1.0,2.0,40.0,-45.7,91.60000000000036,-0.5,2.0,50.0,1.0,-0.27
893,4.0,1.0,4.0,10.0,479.70000000000005,1320.5499999999993,0.36,133.0,79.7,3.0,1.03
894,4.0,1.0,4.0,20.0,803.3,1017.0499999999993,0.79,112.0,82.14,2.0,1.4
895,4.0,1.0,4.0,30.0,-160.7,864.1499999999996,-0.19,27.0,77.78,3.0,-0.1
896,4.0,1.0,4.0,40.0,221.9,422.75,0.52,16.0,87.5,2.0,0.82
897,4.0,1.0,6.0,10.0,1197.2,1595.949999999999,0.75,208.0,82.69,4.0,1.56
898,4.0,1.0,6.0,20.0,1270.0,1258.8500000000004,1.01,175.0,84.0,4.0,1.65
899,4.0,1.0,6.0,30.0,-413.0,1437.75,-0.29,55.0,80.0,4.0,-0.23
900,4.0,1.0,6.0,40.0,-523.2,1305.5499999999993,-0.4,27.0,77.78,4.0,-0.63
901,4.0,1.0,8.0,10.0,785.9,1521.550000000001,0.52,226.0,82.74,4.0,1.16
902,4.0,1.0,8.0,20.0,1229.4,1316.25,0.93,191.0,84.29,4.0,1.53
903,4.0,1.0,8.0,30.0,-374.9,1583.25,-0.24,64.0,81.25,4.0,-0.13
904,4.0,1.0,8.0,40.0,-714.6,1542.8500000000004,-0.46,31.0,77.42,4.0,-0.8
905,4.0,1.0,10.0,10.0,753.3,1383.8500000000004,0.54,237.0,83.12,3.0,1.11
906,4.0,1.0,10.0,20.0,1150.9,1178.550000000001,0.98,201.0,84.58,2.0,1.4
907,4.0,1.0,10.0,30.0,-499.3,1544.949999999999,-0.32,73.0,82.19,2.0,-0.19
908,4.0,1.0,10.0,40.0,-485.1,1405.1499999999996,-0.35,36.0,80.56,2.0,-0.45
909,4.0,1.0,12.0,10.0,845.1,1383.8500000000004,0.61,239.0,83.26,3.0,1.17
910,4.0,1.0,12.0,20.0,1242.7,1178.550000000001,1.05,203.0,84.73,2.0,1.47
911,4.0,1.0,12.0,30.0,-407.5,1453.1499999999996,-0.28,75.0,82.67,2.0,-0.1
912,4.0,1.0,12.0,40.0,-393.3,1313.3500000000004,-0.3,38.0,81.58,2.0,-0.32
913,4.0,1.5,2.0,10.0,-232.6,376.4499999999989,-0.62,11.0,45.45,3.0,-0.63
914,4.0,1.5,2.0,20.0,-287.1,358.0,-0.8,6.0,33.33,2.0,-1.16
915,4.0,1.5,2.0,30.0,-20.7,91.60000000000036,-0.23,2.0,50.0,1.0,-0.08
916,4.0,1.5,2.0,40.0,-20.7,91.60000000000036,-0.23,2.0,50.0,1.0,-0.08
917,4.0,1.5,4.0,10.0,-82.79999999999995,1587.4499999999953,-0.05,133.0,69.92,3.0,0.36
918,4.0,1.5,4.0,20.0,-109.19999999999999,1433.9499999999953,-0.08,112.0,70.54,3.0,0.29
919,4.0,1.5,4.0,30.0,-398.2,930.1499999999996,-0.43,27.0,66.67,3.0,-0.44
