combination,minutes,target,range size,min atr,net profit,max drawdown,profit/dd,total trades,percent profitable,max con loss,sharpe ratio
1208,10.0,2.0,4.0,14.0,-1704.5,2099.7999999998883,-0.81,45.0,48.89,5.0,-1.64
1209,10.0,2.0,4.0,16.0,-1021.2,1577.6499999999105,-0.65,32.0,50.0,8.0,-1.14
1210,10.0,2.0,4.0,18.0,-859.7,1099.1999999999443,-0.78,17.0,41.18,6.0,-1.44
1211,10.0,2.0,6.0,10.0,-3629.5,4290.0499999998265,-0.85,145.0,61.38,5.0,-1.6
1212,10.0,2.0,6.0,12.0,-3786.3,4287.999999999825,-0.88,143.0,60.84,5.0,-1.7
1213,10.0,2.0,6.0,14.0,-3957.6,4355.199999999761,-0.91,136.0,60.29,5.0,-1.83
1214,10.0,2.0,6.0,16.0,-3280.5,3776.049999999802,-0.87,105.0,60.0,5.0,-1.72
1215,10.0,2.0,6.0,18.0,-2406.0,2902.9499999998643,-0.83,60.0,56.67,4.0,-1.72
1216,10.0,2.0,8.0,10.0,-4291.9,5065.349999999718,-0.85,209.0,66.03,6.0,-1.4
1217,10.0,2.0,8.0,12.0,-4544.6,5065.349999999718,-0.9,206.0,65.53,6.0,-1.52
1218,10.0,2.0,8.0,14.0,-4907.7,5257.149999999718,-0.93,197.0,64.97,6.0,-1.7
1219,10.0,2.0,8.0,16.0,-4314.6,5336.9499999997315,-0.81,156.0,64.74,6.0,-1.68
1220,10.0,2.0,8.0,18.0,-3302.7,4353.549999999828,-0.76,97.0,62.89,5.0,-1.67
1221,10.0,2.0,10.0,10.0,-3222.1,4283.249999999716,-0.75,231.0,68.4,5.0,-0.89
1222,10.0,2.0,10.0,12.0,-3474.8,4283.249999999716,-0.81,228.0,67.98,5.0,-0.99
1223,10.0,2.0,10.0,14.0,-3933.8,4570.949999999721,-0.86,218.0,67.43,5.0,-1.2
1224,10.0,2.0,10.0,16.0,-3118.4,4332.549999999732,-0.72,174.0,67.82,5.0,-1.06
1225,10.0,2.0,10.0,18.0,-2394.2,3732.749999999818,-0.64,112.0,66.96,4.0,-1.05
1226,10.0,4.0,2.0,10.0,203.6,120.2499999999909,1.69,4.0,50.0,2.0,0.85
1227,10.0,4.0,2.0,12.0,203.6,120.2499999999909,1.69,4.0,50.0,2.0,0.85
1228,10.0,4.0,2.0,14.0,203.6,120.2499999999909,1.69,4.0,50.0,2.0,0.85
1229,10.0,4.0,2.0,16.0,157.7,118.19999999999163,1.33,3.0,33.33,2.0,0.59
1230,10.0,4.0,2.0,18.0,-118.2,116.14999999999236,-1.02,2.0,0.0,2.0,-11.0
1231,10.0,4.0,4.0,10.0,-1830.0,2877.3499999998485,-0.64,50.0,38.0,10.0,-1.29
1232,10.0,4.0,4.0,12.0,-1865.9,2875.2999999998483,-0.65,49.0,36.73,10.0,-1.33
1233,10.0,4.0,4.0,14.0,-1949.5,2982.749999999867,-0.65,45.0,35.56,14.0,-1.47
1234,10.0,4.0,4.0,16.0,-566.2,1792.149999999925,-0.32,32.0,40.62,11.0,-0.41
1235,10.0,4.0,4.0,18.0,-914.7,1413.9499999999425,-0.65,17.0,29.41,9.0,-1.2
1236,10.0,4.0,6.0,10.0,-1259.5,3178.4499999998443,-0.4,145.0,51.03,5.0,-0.26
1237,10.0,4.0,6.0,12.0,-1356.3,3178.4499999998443,-0.43,143.0,50.35,5.0,-0.31
1238,10.0,4.0,6.0,14.0,-2027.6,3518.349999999735,-0.58,136.0,49.26,5.0,-0.6
1239,10.0,4.0,6.0,16.0,-1950.5,3298.449999999816,-0.59,105.0,48.57,5.0,-0.69
1240,10.0,4.0,6.0,18.0,-1621.0,2819.9999999998236,-0.57,60.0,46.67,5.0,-0.83
1241,10.0,4.0,8.0,10.0,-516.9,3965.849999999683,-0.13,209.0,55.5,6.0,0.1
1242,10.0,4.0,8.0,12.0,-809.6,3965.849999999683,-0.2,206.0,54.85,6.0,0.01
1243,10.0,4.0,8.0,14.0,-1277.7,4357.649999999687,-0.29,197.0,54.31,7.0,-0.15
1244,10.0,4.0,8.0,16.0,-2084.6,4671.149999999709,-0.45,156.0,53.21,7.0,-0.5
1245,10.0,4.0,8.0,18.0,-2002.7,4122.6499999997795,-0.49,97.0,52.58,6.0,-0.69
1246,10.0,4.0,10.0,10.0,1277.9,2882.249999999918,0.44,231.0,57.58,6.0,0.65
1247,10.0,4.0,10.0,12.0,985.2,2882.249999999918,0.34,228.0,57.02,6.0,0.56
1248,10.0,4.0,10.0,14.0,321.20000000000005,3328.449999999748,0.1,218.0,56.42,7.0,0.36
1249,10.0,4.0,10.0,16.0,-463.4,3227.8499999997566,-0.14,174.0,55.75,6.0,0.08
1250,10.0,4.0,10.0,18.0,-739.2,3256.649999999827,-0.23,112.0,56.25,6.0,-0.11
1251,10.0,6.0,2.0,10.0,303.6,120.2499999999909,2.52,4.0,50.0,2.0,0.95
1252,10.0,6.0,2.0,12.0,303.6,120.2499999999909,2.52,4.0,50.0,2.0,0.95
1253,10.0,6.0,2.0,14.0,303.6,120.2499999999909,2.52,4.0,50.0,2.0,0.95
1254,10.0,6.0,2.0,16.0,257.7,118.19999999999163,2.18,3.0,33.33,2.0,0.72
1255,10.0,6.0,2.0,18.0,-118.2,116.14999999999236,-1.02,2.0,0.0,2.0,-11.0
1256,10.0,6.0,4.0,10.0,-1855.0,2897.349999999842,-0.64,49.0,30.61,10.0,-1.13
1257,10.0,6.0,4.0,12.0,-1890.9,2895.299999999842,-0.65,48.0,29.17,10.0,-1.16
1258,10.0,6.0,4.0,14.0,-1874.5,2878.8999999998523,-0.65,45.0,28.89,14.0,-1.18
1259,10.0,6.0,4.0,16.0,-191.2,1792.149999999925,-0.11,32.0,34.38,11.0,-0.05
1260,10.0,6.0,4.0,18.0,-919.7,1413.9499999999443,-0.65,17.0,23.53,9.0,-1.01
1261,10.0,6.0,6.0,10.0,-2559.5,5106.84999999974,-0.5,144.0,40.97,11.0,-0.66
1262,10.0,6.0,6.0,12.0,-2656.3,5104.799999999741,-0.52,142.0,40.14,11.0,-0.7
1263,10.0,6.0,6.0,14.0,-3352.6,5384.2999999997555,-0.62,136.0,38.97,11.0,-0.96
1264,10.0,6.0,6.0,16.0,-2660.5,4634.7499999998145,-0.57,105.0,38.1,11.0,-0.84
1265,10.0,6.0,6.0,18.0,-3676.0,4604.999999999789,-0.8,60.0,31.67,9.0,-1.77
1266,10.0,6.0,8.0,10.0,858.1,3532.9499999998006,0.24,208.0,47.12,8.0,0.44
1267,10.0,6.0,8.0,12.0,465.4,3532.9499999998006,0.13,205.0,46.34,8.0,0.34
1268,10.0,6.0,8.0,14.0,-127.70000000000005,3949.7499999998017,-0.03,197.0,45.69,8.0,0.18
1269,10.0,6.0,8.0,16.0,-744.6,4266.149999999641,-0.17,156.0,44.87,8.0,-0.03
1270,10.0,6.0,8.0,18.0,-2677.7,5097.649999999743,-0.53,97.0,41.24,8.0,-0.83
1271,10.0,6.0,10.0,10.0,3337.9,3146.5499999998556,1.06,230.0,49.57,8.0,1.05
1272,10.0,6.0,10.0,12.0,2945.2,3146.5499999998556,0.94,227.0,48.9,8.0,0.95
1273,10.0,6.0,10.0,14.0,2056.2,3857.9499999998025,0.53,218.0,48.17,8.0,0.73
1274,10.0,6.0,10.0,16.0,1546.6,3528.349999999815,0.44,174.0,47.7,8.0,0.62
1275,10.0,6.0,10.0,18.0,-944.2,3455.9499999997315,-0.27,112.0,45.54,8.0,-0.16
1276,10.0,8.0,2.0,10.0,403.6,120.2499999999909,3.36,4.0,50.0,2.0,1.01
1277,10.0,8.0,2.0,12.0,403.6,120.2499999999909,3.36,4.0,50.0,2.0,1.01
1278,10.0,8.0,2.0,14.0,403.6,120.2499999999909,3.36,4.0,50.0,2.0,1.01
1279,10.0,8.0,2.0,16.0,357.7,118.19999999999163,3.03,3.0,33.33,2.0,0.8
1280,10.0,8.0,2.0,18.0,-118.2,116.14999999999236,-1.02,2.0,0.0,2.0,-11.0
1281,10.0,8.0,4.0,10.0,-925.0,2397.349999999842,-0.39,49.0,30.61,10.0,-0.42
1282,10.0,8.0,4.0,12.0,-960.9,2395.299999999843,-0.4,48.0,29.17,10.0,-0.44
1283,10.0,8.0,4.0,14.0,-1044.5,2478.899999999854,-0.42,45.0,28.89,14.0,-0.52
1284,10.0,8.0,4.0,16.0,538.8,1792.149999999925,0.3,32.0,34.38,11.0,0.45
1285,10.0,8.0,4.0,18.0,-519.7,1413.9499999999443,-0.37,17.0,23.53,9.0,-0.44
1286,10.0,8.0,6.0,10.0,205.5,4266.84999999974,0.05,144.0,38.89,11.0,0.23
1287,10.0,8.0,6.0,12.0,108.70000000000005,4264.799999999741,0.03,142.0,38.03,11.0,0.2
1288,10.0,8.0,6.0,14.0,-272.6,4129.299999999746,-0.07,136.0,37.5,11.0,0.08
1289,10.0,8.0,6.0,16.0,379.5,3434.7499999998145,0.11,105.0,37.14,11.0,0.26
1290,10.0,8.0,6.0,18.0,-1776.0,3685.799999999821,-0.48,60.0,31.67,9.0,-0.67
1291,10.0,8.0,8.0,10.0,4553.1,3114.9499999999025,1.46,208.0,43.75,8.0,1.21
1292,10.0,8.0,8.0,12.0,4060.4,3114.9499999999025,1.3,205.0,42.93,8.0,1.1
1293,10.0,8.0,8.0,14.0,3682.3,3308.849999999793,1.11,197.0,42.64,8.0,1.03
1294,10.0,8.0,8.0,16.0,2325.4,3428.3499999997985,0.68,156.0,41.67,8.0,0.75
1295,10.0,8.0,8.0,18.0,-672.7,3774.249999999807,-0.18,97.0,38.14,8.0,-0.09
1296,10.0,8.0,10.0,10.0,4682.9,2719.049999999901,1.72,230.0,44.78,8.0,1.19
1297,10.0,8.0,10.0,12.0,4190.2,2719.049999999901,1.54,227.0,44.05,8.0,1.08
1298,10.0,8.0,10.0,14.0,3416.2,3117.0499999997846,1.1,218.0,43.58,8.0,0.93
1299,10.0,8.0,10.0,16.0,2931.6,3165.649999999794,0.93,174.0,43.1,8.0,0.86
1300,10.0,8.0,10.0,18.0,-499.2,3031.1499999997886,-0.16,112.0,40.18,8.0,-0.01
1301,10.0,10.0,2.0,10.0,428.6,120.2499999999909,3.56,4.0,50.0,2.0,1.02
1302,10.0,10.0,2.0,12.0,428.6,120.2499999999909,3.56,4.0,50.0,2.0,1.02
1303,10.0,10.0,2.0,14.0,428.6,120.2499999999909,3.56,4.0,50.0,2.0,1.02
1304,10.0,10.0,2.0,16.0,382.7,118.19999999999163,3.24,3.0,33.33,2.0,0.81
1305,10.0,10.0,2.0,18.0,-118.2,116.14999999999236,-1.02,2.0,0.0,2.0,-11.0
1306,10.0,10.0,4.0,10.0,-180.0,1897.349999999842,-0.09,49.0,30.61,10.0,0.01
1307,10.0,10.0,4.0,12.0,-215.9,1895.299999999841,-0.11,48.0,29.17,10.0,-0.01
1308,10.0,10.0,4.0,14.0,-399.5,2364.4499999999152,-0.17,45.0,28.89,14.0,-0.12
1309,10.0,10.0,4.0,16.0,1083.8,1792.1499999999232,0.6,32.0,34.38,11.0,0.73
1310,10.0,10.0,4.0,18.0,-119.7,1413.9499999999443,-0.08,17.0,23.53,9.0,-0.04
1311,10.0,10.0,6.0,10.0,1100.5,4501.849999999769,0.24,144.0,36.81,11.0,0.45
1312,10.0,10.0,6.0,12.0,1003.7,4499.79999999977,0.22,142.0,35.92,11.0,0.42
1313,10.0,10.0,6.0,14.0,422.4,4464.299999999779,0.09,136.0,35.29,11.0,0.26
1314,10.0,10.0,6.0,16.0,1469.5,3004.7499999998327,0.49,105.0,35.24,11.0,0.56
1315,10.0,10.0,6.0,18.0,-816.0,3655.7999999998283,-0.22,60.0,30.0,9.0,-0.22
1316,10.0,10.0,8.0,10.0,2567.2,4831.849999999769,0.53,207.0,39.61,13.0,0.7
1317,10.0,10.0,8.0,12.0,2039.5,4829.79999999977,0.42,204.0,38.73,13.0,0.59
1318,10.0,10.0,8.0,14.0,1361.4,4891.099999999793,0.28,196.0,38.27,12.0,0.46
1319,10.0,10.0,8.0,16.0,1385.4,4126.949999999846,0.34,156.0,37.82,8.0,0.46
1320,10.0,10.0,8.0,18.0,-2242.7,4907.649999999727,-0.46,97.0,32.99,8.0,-0.53
1321,10.0,10.0,10.0,10.0,1727.0,5809.649999999769,0.3,229.0,40.17,13.0,0.52
1322,10.0,10.0,10.0,12.0,1199.3,5807.599999999769,0.21,226.0,39.38,13.0,0.42
1323,10.0,10.0,10.0,14.0,25.299999999999955,5868.8999999997795,0.0,217.0,38.71,12.0,0.18
1324,10.0,10.0,10.0,16.0,921.6,5081.549999999845,0.18,174.0,38.51,9.0,0.36
1325,10.0,10.0,10.0,18.0,-3239.2,5275.949999999718,-0.61,112.0,33.93,9.0,-0.74
1326,10.0,12.0,2.0,10.0,428.6,120.2499999999909,3.56,4.0,50.0,2.0,1.02
1327,10.0,12.0,2.0,12.0,428.6,120.2499999999909,3.56,4.0,50.0,2.0,1.02
1328,10.0,12.0,2.0,14.0,428.6,120.2499999999909,3.56,4.0,50.0,2.0,1.02
1329,10.0,12.0,2.0,16.0,382.7,118.19999999999163,3.24,3.0,33.33,2.0,0.81
1330,10.0,12.0,2.0,18.0,-118.2,116.14999999999236,-1.02,2.0,0.0,2.0,-11.0
1331,10.0,12.0,4.0,10.0,-195.0,1768.5499999999156,-0.11,49.0,28.57,10.0,0.0
1332,10.0,12.0,4.0,12.0,-230.9,1768.5499999999156,-0.13,48.0,27.08,10.0,-0.01
1333,10.0,12.0,4.0,14.0,-514.5,2364.4499999999152,-0.22,45.0,26.67,14.0,-0.17
1334,10.0,12.0,4.0,16.0,1138.8,1792.149999999925,0.64,32.0,31.25,11.0,0.71
1335,10.0,12.0,4.0,18.0,-364.7,1413.9499999999425,-0.26,17.0,17.65,9.0,-0.24
1336,10.0,12.0,6.0,10.0,2000.5,4049.1499999997704,0.49,144.0,35.42,11.0,0.64
1337,10.0,12.0,6.0,12.0,1903.7,4047.0999999997694,0.47,142.0,34.51,11.0,0.62
1338,10.0,12.0,6.0,14.0,1122.4,4111.599999999782,0.27,136.0,33.82,11.0,0.43
1339,10.0,12.0,6.0,16.0,2359.5,2679.449999999928,0.88,105.0,33.33,11.0,0.76
1340,10.0,12.0,6.0,18.0,-1046.0,3313.099999999822,-0.32,60.0,26.67,9.0,-0.29
1341,10.0,12.0,8.0,10.0,3972.2,4114.949999999826,0.97,207.0,38.16,13.0,0.93
1342,10.0,12.0,8.0,12.0,3444.5,4112.899999999825,0.84,204.0,37.25,13.0,0.83
1343,10.0,12.0,8.0,14.0,2466.4,4374.199999999848,0.56,196.0,36.73,12.0,0.64
1344,10.0,12.0,8.0,16.0,2500.4,3740.049999999901,0.67,156.0,35.9,8.0,0.67
1345,10.0,12.0,8.0,18.0,-2492.7,4554.1499999996595,-0.55,97.0,29.9,8.0,-0.57
1346,10.0,12.0,10.0,10.0,3267.0,4824.649999999772,0.68,229.0,38.86,13.0,0.77
1347,10.0,12.0,10.0,12.0,2739.3,4822.599999999771,0.57,226.0,38.05,13.0,0.67
1348,10.0,12.0,10.0,14.0,1165.3,5083.899999999792,0.23,217.0,37.33,12.0,0.39
1349,10.0,12.0,10.0,16.0,2071.6,4426.549999999848,0.47,174.0,36.78,9.0,0.57
1350,10.0,12.0,10.0,18.0,-3189.2,5028.849999999637,-0.63,112.0,31.25,9.0,-0.68
1351,10.0,14.0,2.0,10.0,428.6,120.2499999999909,3.56,4.0,50.0,2.0,1.02
1352,10.0,14.0,2.0,12.0,428.6,120.2499999999909,3.56,4.0,50.0,2.0,1.02
1353,10.0,14.0,2.0,14.0,428.6,120.2499999999909,3.56,4.0,50.0,2.0,1.02
1354,10.0,14.0,2.0,16.0,382.7,118.19999999999163,3.24,3.0,33.33,2.0,0.81
1355,10.0,14.0,2.0,18.0,-118.2,116.14999999999236,-1.02,2.0,0.0,2.0,-11.0
1356,10.0,14.0,4.0,10.0,-810.0,1938.5499999999101,-0.42,49.0,26.53,10.0,-0.31
1357,10.0,14.0,4.0,12.0,-845.9,1938.5499999999101,-0.44,48.0,25.0,10.0,-0.33
1358,10.0,14.0,4.0,14.0,-959.5,2364.4499999999152,-0.41,45.0,24.44,14.0,-0.4
1359,10.0,14.0,4.0,16.0,693.8,1792.149999999925,0.39,32.0,28.12,11.0,0.46
1360,10.0,14.0,4.0,18.0,-64.7,1413.9499999999425,-0.05,17.0,17.65,9.0,0.0
1361,10.0,14.0,6.0,10.0,1670.5,3649.1499999997704,0.46,144.0,34.03,11.0,0.54
1362,10.0,14.0,6.0,12.0,1573.7,3647.099999999771,0.43,142.0,33.1,11.0,0.52
1363,10.0,14.0,6.0,14.0,862.4,3811.599999999782,0.23,136.0,32.35,11.0,0.35
1364,10.0,14.0,6.0,16.0,1799.5,2679.449999999928,0.67,105.0,31.43,11.0,0.59
1365,10.0,14.0,6.0,18.0,-236.0,2866.3499999998803,-0.08,60.0,26.67,9.0,0.0
1366,10.0,14.0,8.0,10.0,4352.2,4309.94999999983,1.01,207.0,37.2,13.0,0.96
1367,10.0,14.0,8.0,12.0,3824.5,4307.899999999829,0.89,204.0,36.27,13.0,0.86
1368,10.0,14.0,8.0,14.0,2816.4,4769.19999999985,0.59,196.0,35.71,12.0,0.68
1369,10.0,14.0,8.0,16.0,2250.4,3705.0499999998992,0.61,156.0,34.62,8.0,0.59
1370,10.0,14.0,8.0,18.0,-1147.7,3705.0499999998938,-0.31,97.0,29.9,8.0,-0.19
1371,10.0,14.0,10.0,10.0,4047.0,4899.5499999998265,0.83,229.0,37.99,13.0,0.87
1372,10.0,14.0,10.0,12.0,3519.3,4897.499999999825,0.72,226.0,37.17,13.0,0.78
1373,10.0,14.0,10.0,14.0,1815.3,5358.799999999852,0.34,217.0,36.41,12.0,0.48
1374,10.0,14.0,10.0,16.0,2121.6,4271.449999999901,0.5,174.0,35.63,9.0,0.55
1375,10.0,14.0,10.0,18.0,-1544.2,4271.449999999892,-0.36,112.0,31.25,9.0,-0.25
1376,10.0,16.0,2.0,10.0,428.6,120.2499999999909,3.56,4.0,50.0,2.0,1.02
1377,10.0,16.0,2.0,12.0,428.6,120.2499999999909,3.56,4.0,50.0,2.0,1.02
1378,10.0,16.0,2.0,14.0,428.6,120.2499999999909,3.56,4.0,50.0,2.0,1.02
1379,10.0,16.0,2.0,16.0,382.7,118.19999999999163,3.24,3.0,33.33,2.0,0.81
1380,10.0,16.0,2.0,18.0,-118.2,116.14999999999236,-1.02,2.0,0.0,2.0,-11.0
1381,10.0,16.0,4.0,10.0,-410.0,1938.5499999999083,-0.21,49.0,26.53,10.0,-0.1
1382,10.0,16.0,4.0,12.0,-445.9,1938.5499999999083,-0.23,48.0,25.0,10.0,-0.12
1383,10.0,16.0,4.0,14.0,-559.5,2364.4499999999152,-0.24,45.0,24.44,14.0,-0.18
1384,10.0,16.0,4.0,16.0,1093.8,1792.149999999925,0.61,32.0,28.12,11.0,0.63
1385,10.0,16.0,4.0,18.0,235.3,1413.9499999999425,0.17,17.0,17.65,9.0,0.2
1386,10.0,16.0,6.0,10.0,3415.5,3223.749999999887,1.06,144.0,34.03,11.0,0.9
1387,10.0,16.0,6.0,12.0,3318.7,3221.699999999886,1.03,142.0,33.1,11.0,0.87
1388,10.0,16.0,6.0,14.0,2507.4,3486.1999999999007,0.72,136.0,32.35,11.0,0.7
1389,10.0,16.0,6.0,16.0,3144.5,2679.449999999928,1.17,105.0,31.43,11.0,0.89
1390,10.0,16.0,6.0,18.0,864.0,2766.3499999998803,0.31,60.0,26.67,9.0,0.35
1391,10.0,16.0,8.0,10.0,4897.2,4994.949999999812,0.98,207.0,37.2,13.0,1.03
1392,10.0,16.0,8.0,12.0,4369.5,4992.8999999998105,0.88,204.0,36.27,13.0,0.93
1393,10.0,16.0,8.0,14.0,3371.4,5444.199999999832,0.62,196.0,35.71,12.0,0.76
1394,10.0,16.0,8.0,16.0,2295.4,4260.049999999896,0.54,156.0,34.62,8.0,0.59
1395,10.0,16.0,8.0,18.0,-1327.7,4331.749999999722,-0.31,97.0,29.9,8.0,-0.23
1396,10.0,16.0,10.0,10.0,3282.0,5584.549999999821,0.59,229.0,37.55,13.0,0.72
1397,10.0,16.0,10.0,12.0,2754.3,5582.49999999982,0.49,226.0,36.73,13.0,0.63
1398,10.0,16.0,10.0,14.0,960.3,6033.799999999841,0.16,217.0,35.94,12.0,0.33
1399,10.0,16.0,10.0,16.0,756.6,4826.449999999895,0.16,174.0,35.06,9.0,0.28
1400,10.0,16.0,10.0,18.0,-3134.2,5510.049999999725,-0.57,112.0,30.36,9.0,-0.62
1401,15.0,2.0,2.0,10.0,171.8,54.100000000000364,3.18,2.0,50.0,1.0,0.79
1402,15.0,2.0,2.0,12.0,171.8,54.100000000000364,3.18,2.0,50.0,1.0,0.79
1403,15.0,2.0,2.0,14.0,171.8,54.100000000000364,3.18,2.0,50.0,1.0,0.79
1404,15.0,2.0,2.0,16.0,171.8,54.100000000000364,3.18,2.0,50.0,1.0,0.79
1405,15.0,2.0,2.0,18.0,-54.1,52.05000000000109,-1.04,1.0,0.0,1.0,
1406,15.0,2.0,4.0,10.0,750.2,360.24999999998727,2.08,28.0,71.43,2.0,1.31
1407,15.0,2.0,4.0,12.0,654.3,360.24999999998727,1.82,27.0,70.37,2.0,1.17
1408,15.0,2.0,4.0,14.0,631.6,416.2499999999509,1.52,24.0,70.83,2.0,1.18
1409,15.0,2.0,4.0,16.0,220.3,539.8499999999494,0.41,17.0,64.71,3.0,0.52
1410,15.0,2.0,4.0,18.0,138.1,250.24999999998727,0.55,9.0,66.67,2.0,0.46
1411,15.0,2.0,6.0,10.0,-477.4,1882.8499999999422,-0.25,114.0,70.18,2.0,-0.01
1412,15.0,2.0,6.0,12.0,-634.2,1882.8499999999422,-0.34,112.0,69.64,2.0,-0.1
1413,15.0,2.0,6.0,14.0,-848.7,1886.5499999999192,-0.45,107.0,69.16,2.0,-0.25
1414,15.0,2.0,6.0,16.0,-886.2,1468.7499999999054,-0.6,82.0,68.29,2.0,-0.37
1415,15.0,2.0,6.0,18.0,-74.5,966.7499999999582,-0.08,45.0,71.11,2.0,0.1
1416,15.0,2.0,8.0,10.0,-2088.0,4131.049999999834,-0.51,180.0,71.11,4.0,-0.58
1417,15.0,2.0,8.0,12.0,-2340.7,4131.049999999834,-0.57,177.0,70.62,4.0,-0.69
1418,15.0,2.0,8.0,14.0,-2366.1,4322.849999999837,-0.55,171.0,70.76,4.0,-0.72
1419,15.0,2.0,8.0,16.0,-2503.5,3686.2499999997963,-0.68,135.0,69.63,4.0,-0.93
1420,15.0,2.0,8.0,18.0,-2432.1,3520.749999999867,-0.69,81.0,67.9,4.0,-1.23
1421,15.0,2.0,10.0,10.0,-2199.2,5398.449999999846,-0.41,212.0,72.64,5.0,-0.51
1422,15.0,2.0,10.0,12.0,-2451.9,5398.449999999846,-0.45,209.0,72.25,5.0,-0.61
1423,15.0,2.0,10.0,14.0,-2195.0,5590.249999999848,-0.39,200.0,72.5,5.0,-0.54
1424,15.0,2.0,10.0,16.0,-1786.9,4103.74999999984,-0.44,159.0,72.33,5.0,-0.5
1425,15.0,2.0,10.0,18.0,-1675.0,3626.7499999998654,-0.46,100.0,72.0,5.0,-0.68
1426,15.0,4.0,2.0,10.0,271.8,54.100000000000364,5.02,2.0,50.0,1.0,0.9
1427,15.0,4.0,2.0,12.0,271.8,54.100000000000364,5.02,2.0,50.0,1.0,0.9
1428,15.0,4.0,2.0,14.0,271.8,54.100000000000364,5.02,2.0,50.0,1.0,0.9
1429,15.0,4.0,2.0,16.0,271.8,54.100000000000364,5.02,2.0,50.0,1.0,0.9
1430,15.0,4.0,2.0,18.0,-54.1,52.05000000000109,-1.04,1.0,0.0,1.0,
1431,15.0,4.0,4.0,10.0,1335.2,820.74999999994,1.63,28.0,60.71,4.0,1.5
1432,15.0,4.0,4.0,12.0,1299.3,820.74999999994,1.58,27.0,59.26,4.0,1.46
1433,15.0,4.0,4.0,14.0,1076.6,1016.6499999999396,1.06,24.0,58.33,6.0,1.28
1434,15.0,4.0,4.0,16.0,535.3,837.549999999952,0.64,17.0,52.94,5.0,0.75
1435,15.0,4.0,4.0,18.0,-46.9,643.4499999999662,-0.07,9.0,44.44,4.0,-0.02
1436,15.0,4.0,6.0,10.0,2117.6,1957.249999999951,1.08,114.0,59.65,5.0,1.12
1437,15.0,4.0,6.0,12.0,2020.8,1957.249999999951,1.03,112.0,58.93,5.0,1.08
1438,15.0,4.0,6.0,14.0,1406.3,1957.2499999999527,0.72,107.0,57.94,5.0,0.81
1439,15.0,4.0,6.0,16.0,468.8,1624.9499999999462,0.29,82.0,56.1,5.0,0.4
1440,15.0,4.0,6.0,18.0,505.5,1136.349999999904,0.44,45.0,57.78,2.0,0.46
1441,15.0,4.0,8.0,10.0,-148.0,4965.549999999765,-0.03,180.0,58.33,6.0,0.18
1442,15.0,4.0,8.0,12.0,-440.70000000000005,4965.549999999765,-0.09,177.0,57.63,6.0,0.09
1443,15.0,4.0,8.0,14.0,-866.1,5357.34999999977,-0.16,171.0,57.31,6.0,-0.05
1444,15.0,4.0,8.0,16.0,-1993.5,4933.149999999787,-0.4,135.0,55.56,5.0,-0.51
1445,15.0,4.0,8.0,18.0,-2927.1,4720.249999999827,-0.62,81.0,53.09,4.0,-1.14
1446,15.0,4.0,10.0,10.0,855.8,6092.949999999773,0.14,212.0,59.91,5.0,0.49
1447,15.0,4.0,10.0,12.0,563.1,6092.949999999773,0.09,209.0,59.33,5.0,0.41
1448,15.0,4.0,10.0,14.0,220.0,6484.749999999774,0.03,200.0,59.0,6.0,0.3
1449,15.0,4.0,10.0,16.0,-661.9,5423.249999999785,-0.12,159.0,57.86,5.0,-0.0
1450,15.0,4.0,10.0,18.0,-1725.0,4786.249999999824,-0.36,100.0,57.0,5.0,-0.52
1451,15.0,6.0,2.0,10.0,371.8,54.100000000000364,6.87,2.0,50.0,1.0,0.97
1452,15.0,6.0,2.0,12.0,371.8,54.100000000000364,6.87,2.0,50.0,1.0,0.97
1453,15.0,6.0,2.0,14.0,371.8,54.100000000000364,6.87,2.0,50.0,1.0,0.97
1454,15.0,6.0,2.0,16.0,371.8,54.100000000000364,6.87,2.0,50.0,1.0,0.97
1455,15.0,6.0,2.0,18.0,-54.1,52.05000000000109,-1.04,1.0,0.0,1.0,
1456,15.0,6.0,4.0,10.0,825.2,720.74999999994,1.14,28.0,46.43,4.0,0.79
1457,15.0,6.0,4.0,12.0,789.3,720.74999999994,1.1,27.0,44.44,4.0,0.76
1458,15.0,6.0,4.0,14.0,806.6,1016.6499999999396,0.79,24.0,45.83,6.0,0.8
1459,15.0,6.0,4.0,16.0,565.3,837.549999999952,0.67,17.0,41.18,5.0,0.64
1460,15.0,6.0,4.0,18.0,-96.9,643.4499999999662,-0.15,9.0,33.33,4.0,-0.09
1461,15.0,6.0,6.0,10.0,1587.6,1844.4499999999553,0.86,114.0,49.12,7.0,0.74
1462,15.0,6.0,6.0,12.0,1490.8,1844.4499999999553,0.81,112.0,48.21,7.0,0.7
1463,15.0,6.0,6.0,14.0,1091.3,1844.4499999999553,0.59,107.0,47.66,7.0,0.56
1464,15.0,6.0,6.0,16.0,208.8,1844.4499999999553,0.11,82.0,45.12,5.0,0.22
1465,15.0,6.0,6.0,18.0,-254.5,1336.3499999998967,-0.19,45.0,44.44,4.0,-0.04
1466,15.0,6.0,8.0,10.0,1467.0,3349.0499999999065,0.44,180.0,50.0,7.0,0.59
1467,15.0,6.0,8.0,12.0,1074.3,3349.0499999999065,0.32,177.0,49.15,7.0,0.48
1468,15.0,6.0,8.0,14.0,863.9,3363.3499999998185,0.26,171.0,49.12,7.0,0.42
1469,15.0,6.0,8.0,16.0,-533.5,3644.949999999906,-0.15,135.0,47.41,5.0,0.01
