combination,minutes,target,trailing,trailing type,net profit,max drawdown,profit/dd,total trades,percent profitable,max con loss,sharpe ratio
46,1,3.0,0.6,staggered,-1070.7,1925.4999999999964,-0.56,193,46.11,7,-0.02
47,1,3.0,0.8,traditional,-2166.6,2721.2999999999856,-0.8,242,47.11,8,-0.51
48,1,3.0,0.8,staggered,-2150.0,2704.6999999999907,-0.79,235,45.53,8,-0.52
49,1,3.5,0.2,traditional,-4462.5,4756.95000000005,-0.94,175,65.71,5,-4.12
50,1,3.5,0.2,staggered,-4475.0,4840.150000000057,-0.92,125,52.0,5,-4.77
51,1,3.5,0.4,traditional,-1716.6,2238.9499999999916,-0.77,226,59.29,5,-0.41
52,1,3.5,0.4,staggered,-625.0,1616.949999999999,-0.39,170,45.88,6,0.26
53,1,3.5,0.6,traditional,-1933.2,2221.099999999982,-0.87,236,52.12,5,-0.44
54,1,3.5,0.6,staggered,-12.5,1942.2999999999965,-0.01,203,44.33,8,0.5
55,1,3.5,0.8,traditional,-1137.5,2229.7999999999975,-0.51,244,45.49,8,-0.05
56,1,3.5,0.8,staggered,-1025.0,2117.2999999999965,-0.48,235,43.4,8,0.0
57,1,4.0,0.2,traditional,-4487.5,4756.95000000005,-0.94,175,65.71,5,-4.17
58,1,4.0,0.2,staggered,-4575.0,4915.150000000057,-0.93,125,52.0,5,-4.99
59,1,4.0,0.4,traditional,-1541.6,2201.4499999999935,-0.7,226,59.29,5,-0.3
60,1,4.0,0.4,staggered,-625.0,1726.2499999999964,-0.36,170,45.88,6,0.25
61,1,4.0,0.6,traditional,-1712.5,2517.199999999987,-0.68,241,46.89,8,-0.29
62,1,4.0,0.6,staggered,-1250.0,2217.2999999999975,-0.56,213,39.91,8,-0.1
63,1,4.0,0.8,traditional,-675.0,2167.2999999999975,-0.31,243,43.62,10,0.14
64,1,4.0,0.8,staggered,-887.5,2192.2999999999975,-0.4,230,40.43,10,0.06
65,1,4.5,0.2,traditional,-3612.5,3873.5500000000284,-0.93,207,65.22,4,-2.34
66,1,4.5,0.2,staggered,-2212.5,2495.249999999989,-0.89,152,52.63,6,-1.06
67,1,4.5,0.4,traditional,-2025.0,2556.29999999999,-0.79,228,54.39,5,-0.52
68,1,4.5,0.4,staggered,200.0,1890.4500000000007,0.11,185,43.78,7,0.64
69,1,4.5,0.6,traditional,-650.0,2392.2999999999984,-0.27,244,45.49,8,0.15
70,1,4.5,0.6,staggered,-475.0,2267.2999999999975,-0.21,215,38.14,9,0.23
71,1,4.5,0.8,traditional,133.4000000000001,2266.2999999999975,0.06,241,42.32,10,0.44
72,1,4.5,0.8,staggered,383.4000000000001,2366.300000000002,0.16,229,39.3,10,0.54
73,1,5.0,0.2,traditional,-3587.5,3848.5500000000284,-0.93,207,65.22,4,-2.31
74,1,5.0,0.2,staggered,-2137.5,2470.2499999999864,-0.87,152,52.63,6,-0.98
75,1,5.0,0.4,traditional,-1725.0,2542.8499999999913,-0.68,234,51.71,5,-0.33
76,1,5.0,0.4,staggered,337.5,1992.2999999999965,0.17,190,40.53,8,0.64
77,1,5.0,0.6,traditional,237.5,2254.7999999999993,0.11,247,45.34,9,0.47
78,1,5.0,0.6,staggered,745.9000000000001,2367.3,0.32,215,37.21,10,0.69
79,1,5.0,0.8,traditional,1420.9,2342.9000000000005,0.61,247,41.3,10,0.85
80,1,5.0,0.8,staggered,1575.0,2405.4000000000015,0.65,234,38.03,11,0.92
81,1,5.5,0.2,traditional,-3562.5,3823.5500000000284,-0.93,207,65.22,4,-2.28
82,1,5.5,0.2,staggered,-1987.5,2370.2499999999836,-0.84,152,52.63,6,-0.84
83,1,5.5,0.4,traditional,-1100.0,2347.149999999994,-0.47,238,49.16,8,-0.03
84,1,5.5,0.4,staggered,-37.5,2142.2999999999965,-0.02,197,38.58,9,0.43
85,1,5.5,0.6,traditional,-537.5,2192.2999999999975,-0.25,243,43.62,10,0.18
86,1,5.5,0.6,staggered,495.9000000000001,2517.3000000000047,0.2,212,34.91,12,0.57
87,1,5.5,0.8,traditional,733.4000000000001,2742.9000000000024,0.27,248,38.71,11,0.58
88,1,5.5,0.8,staggered,525.0,2780.4000000000033,0.19,233,34.76,14,0.53
89,1,6.0,0.2,traditional,-2304.1,2573.5499999999874,-0.9,220,60.91,5,-0.86
90,1,6.0,0.2,staggered,-1825.0,2191.999999999988,-0.83,163,47.24,6,-0.57
91,1,6.0,0.4,traditional,-937.5,2190.549999999992,-0.43,241,46.89,8,0.03
92,1,6.0,0.4,staggered,350.0,2392.2999999999993,0.15,202,36.63,9,0.55
93,1,6.0,0.6,traditional,1204.3,2306.8500000000004,0.52,242,42.56,10,0.77
94,1,6.0,0.6,staggered,1395.9,2292.300000000001,0.61,212,33.96,12,0.86
95,1,6.0,0.8,traditional,1558.4,2430.3999999999996,0.64,245,37.14,11,0.82
96,1,6.0,0.8,staggered,1062.5,2442.9000000000005,0.43,231,33.33,14,0.68
97,2,0.5,0.2,traditional,-1150.0,1558.550000000001,-0.74,250,85.2,3,-0.12
98,2,0.5,0.2,staggered,-1150.0,1558.550000000001,-0.74,250,85.2,3,-0.12
99,2,0.5,0.4,traditional,-2314.6,2582.1499999999924,-0.9,81,76.54,3,-2.74
100,2,0.5,0.4,staggered,-3029.1,3129.449999999999,-0.97,51,62.75,3,-6.49
101,2,0.5,0.6,traditional,-2314.6,2582.1499999999924,-0.9,81,76.54,3,-2.74
102,2,0.5,0.6,staggered,-3029.1,3129.449999999999,-0.97,51,62.75,3,-6.49
103,2,0.5,0.8,traditional,512.7,1002.149999999996,0.51,284,86.97,3,1.8
104,2,0.5,0.8,staggered,-217.5999999999999,1110.7500000000018,-0.2,250,85.2,3,1.18
105,2,1.0,0.2,traditional,-3291.6,3302.250000000002,-1.0,51,62.75,3,-7.59
106,2,1.0,0.2,staggered,-3425.0,3510.650000000006,-0.98,47,34.04,10,-8.31
107,2,1.0,0.4,traditional,-3890.4,3968.250000000022,-0.98,131,71.76,4,-3.89
108,2,1.0,0.4,staggered,-4157.4,4186.900000000037,-0.99,88,57.95,4,-5.34
109,2,1.0,0.6,traditional,-3890.4,3968.250000000022,-0.98,131,71.76,4,-3.89
110,2,1.0,0.6,staggered,-4157.4,4186.900000000037,-0.99,88,57.95,4,-5.34
111,2,1.0,0.8,traditional,-2006.0,2538.149999999985,-0.79,215,73.95,4,-0.69
112,2,1.0,0.8,staggered,-2857.8,3310.6499999999905,-0.86,182,69.23,4,-1.64
113,2,1.5,0.2,traditional,-3350.0,3360.650000000005,-1.0,50,62.0,3,-7.99
114,2,1.5,0.2,staggered,-3325.0,3460.6500000000024,-0.96,47,34.04,10,-7.71
115,2,1.5,0.4,traditional,-4812.3,4831.75000000004,-1.0,115,67.83,4,-5.99
116,2,1.5,0.4,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
117,2,1.5,0.6,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
118,2,1.5,0.6,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
119,2,1.5,0.8,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
120,2,1.5,0.8,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
121,2,2.0,0.2,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
122,2,2.0,0.2,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
123,2,2.0,0.4,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
124,2,2.0,0.4,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
125,2,2.0,0.6,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
126,2,2.0,0.6,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
127,2,2.0,0.8,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
128,2,2.0,0.8,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
129,2,2.5,0.2,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
130,2,2.5,0.2,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
131,2,2.5,0.4,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
132,2,2.5,0.4,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
133,2,2.5,0.6,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
134,2,2.5,0.6,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
135,2,2.5,0.8,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
136,2,2.5,0.8,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
137,2,3.0,0.2,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
138,2,3.0,0.2,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
139,2,3.0,0.4,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
140,2,3.0,0.4,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
141,2,3.0,0.6,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
142,2,3.0,0.6,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
143,2,3.0,0.8,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
144,2,3.0,0.8,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
145,2,3.5,0.2,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
146,2,3.5,0.2,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
147,2,3.5,0.4,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
148,2,3.5,0.4,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
149,2,3.5,0.6,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
150,2,3.5,0.6,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
151,2,3.5,0.8,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
152,2,3.5,0.8,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
153,2,4.0,0.2,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
154,2,4.0,0.2,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
155,2,4.0,0.4,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
156,2,4.0,0.4,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
157,2,4.0,0.6,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
158,2,4.0,0.6,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
159,2,4.0,0.8,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
160,2,4.0,0.8,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
161,2,4.5,0.2,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
162,2,4.5,0.2,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
163,2,4.5,0.4,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
164,2,4.5,0.4,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
165,2,4.5,0.6,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
166,2,4.5,0.6,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
167,2,4.5,0.8,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
168,2,4.5,0.8,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
169,2,5.0,0.2,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
170,2,5.0,0.2,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
171,2,5.0,0.4,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
172,2,5.0,0.4,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
173,2,5.0,0.6,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
174,2,5.0,0.6,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
175,2,5.0,0.8,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
176,2,5.0,0.8,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
177,2,5.5,0.2,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
178,2,5.5,0.2,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
179,2,5.5,0.4,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
180,2,5.5,0.4,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
181,2,5.5,0.6,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
182,2,5.5,0.6,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
183,2,5.5,0.8,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
184,2,5.5,0.8,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
185,2,6.0,0.2,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
186,2,6.0,0.2,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
187,2,6.0,0.4,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
188,2,6.0,0.4,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
189,2,6.0,0.6,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
190,2,6.0,0.6,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
191,2,6.0,0.8,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
192,2,6.0,0.8,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
193,3,0.5,0.2,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
194,3,0.5,0.2,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
195,3,0.5,0.4,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
196,3,0.5,0.4,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
197,3,0.5,0.6,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
198,3,0.5,0.6,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
199,3,0.5,0.8,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
200,3,0.5,0.8,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
201,3,1.0,0.2,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
202,3,1.0,0.2,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
203,3,1.0,0.4,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
204,3,1.0,0.4,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
205,3,1.0,0.6,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
206,3,1.0,0.6,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
207,3,1.0,0.8,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
208,3,1.0,0.8,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
209,3,1.5,0.2,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
210,3,1.5,0.2,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
211,3,1.5,0.4,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
212,3,1.5,0.4,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
213,3,1.5,0.6,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
214,3,1.5,0.6,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
215,3,1.5,0.8,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
216,3,1.5,0.8,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
217,3,2.0,0.2,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
218,3,2.0,0.2,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
219,3,2.0,0.4,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
220,3,2.0,0.4,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
221,3,2.0,0.6,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
222,3,2.0,0.6,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
223,3,2.0,0.8,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
224,3,2.0,0.8,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
225,3,2.5,0.2,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
226,3,2.5,0.2,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
227,3,2.5,0.4,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
228,3,2.5,0.4,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
229,3,2.5,0.6,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
230,3,2.5,0.6,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
231,3,2.5,0.8,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
232,3,2.5,0.8,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
233,3,3.0,0.2,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
234,3,3.0,0.2,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
235,3,3.0,0.4,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
236,3,3.0,0.4,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
237,3,3.0,0.6,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
238,3,3.0,0.6,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
239,3,3.0,0.8,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
240,3,3.0,0.8,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
241,3,3.5,0.2,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
242,3,3.5,0.2,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
243,3,3.5,0.4,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
244,3,3.5,0.4,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
245,3,3.5,0.6,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
246,3,3.5,0.6,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
247,3,3.5,0.8,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
248,3,3.5,0.8,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
249,3,4.0,0.2,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
250,3,4.0,0.2,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
251,3,4.0,0.4,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
252,3,4.0,0.4,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
253,3,4.0,0.6,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
254,3,4.0,0.6,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
255,3,4.0,0.8,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
256,3,4.0,0.8,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
257,3,4.5,0.2,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
258,3,4.5,0.2,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
259,3,4.5,0.4,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
260,3,4.5,0.4,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
261,3,4.5,0.6,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
262,3,4.5,0.6,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
263,3,4.5,0.8,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
264,3,4.5,0.8,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
265,3,5.0,0.2,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
266,3,5.0,0.2,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
267,3,5.0,0.4,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
268,3,5.0,0.4,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
269,3,5.0,0.6,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
270,3,5.0,0.6,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
271,3,5.0,0.8,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
272,3,5.0,0.8,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
273,3,5.5,0.2,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
274,3,5.5,0.2,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
275,3,5.5,0.4,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
276,3,5.5,0.4,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
277,3,5.5,0.6,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
278,3,5.5,0.6,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
279,3,5.5,0.8,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
280,3,5.5,0.8,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
281,3,6.0,0.2,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
282,3,6.0,0.2,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
283,3,6.0,0.4,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
284,3,6.0,0.4,staggered,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
285,3,6.0,0.6,traditional,-5112.7,5110.6500000000415,-1.0,74,47.3,5,-8.43
