combination,minutes,target,trailing,trailing type,net profit,max drawdown,profit/dd,total trades,percent profitable,max con loss,sharpe ratio
26,1,0.25,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
27,1,0.25,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
28,1,0.25,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
29,1,0.25,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
30,1,0.25,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
31,1,0.25,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
32,1,0.25,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
33,1,0.3,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
34,1,0.3,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
35,1,0.3,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
36,1,0.3,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
37,1,0.3,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
38,1,0.3,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
39,1,0.3,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
40,1,0.3,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
41,1,0.35,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
42,1,0.35,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
43,1,0.35,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
44,1,0.35,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
45,1,0.35,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
46,1,0.35,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
47,1,0.35,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
48,1,0.35,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
49,1,0.4,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
50,1,0.4,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
51,1,0.4,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
52,1,0.4,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
53,1,0.4,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
54,1,0.4,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
55,1,0.4,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
56,1,0.4,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
57,1,0.45,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
58,1,0.45,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
59,1,0.45,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
60,1,0.45,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
61,1,0.45,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
62,1,0.45,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
63,1,0.45,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
64,1,0.45,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
65,1,0.5,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
66,1,0.5,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
67,1,0.5,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
68,1,0.5,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
69,1,0.5,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
70,1,0.5,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
71,1,0.5,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
72,1,0.5,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
73,2,0.1,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
74,2,0.1,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
75,2,0.1,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
76,2,0.1,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
77,2,0.1,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
78,2,0.1,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
79,2,0.1,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
80,2,0.1,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
81,2,0.15,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
82,2,0.15,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
83,2,0.15,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
84,2,0.15,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
85,2,0.15,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
86,2,0.15,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
87,2,0.15,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
88,2,0.15,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
89,2,0.2,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
90,2,0.2,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
91,2,0.2,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
92,2,0.2,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
93,2,0.2,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
94,2,0.2,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
95,2,0.2,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
96,2,0.2,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
97,2,0.25,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
98,2,0.25,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
99,2,0.25,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
100,2,0.25,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
101,2,0.25,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
102,2,0.25,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
103,2,0.25,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
104,2,0.25,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
105,2,0.3,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
106,2,0.3,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
107,2,0.3,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
108,2,0.3,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
109,2,0.3,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
110,2,0.3,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
111,2,0.3,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
112,2,0.3,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
113,2,0.35,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
114,2,0.35,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
115,2,0.35,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
116,2,0.35,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
117,2,0.35,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
118,2,0.35,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
119,2,0.35,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
120,2,0.35,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
121,2,0.4,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
122,2,0.4,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
123,2,0.4,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
124,2,0.4,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
125,2,0.4,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
126,2,0.4,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
127,2,0.4,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
128,2,0.4,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
129,2,0.45,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
130,2,0.45,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
131,2,0.45,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
132,2,0.45,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
133,2,0.45,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
134,2,0.45,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
135,2,0.45,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
136,2,0.45,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
137,2,0.5,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
138,2,0.5,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
139,2,0.5,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
140,2,0.5,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
141,2,0.5,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
142,2,0.5,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
143,2,0.5,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
144,2,0.5,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
145,3,0.1,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
146,3,0.1,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
147,3,0.1,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
148,3,0.1,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
149,3,0.1,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
150,3,0.1,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
151,3,0.1,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
152,3,0.1,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
153,3,0.15,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
154,3,0.15,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
155,3,0.15,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
156,3,0.15,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
157,3,0.15,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
158,3,0.15,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
159,3,0.15,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
160,3,0.15,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
161,3,0.2,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
162,3,0.2,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
163,3,0.2,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
164,3,0.2,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
165,3,0.2,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
166,3,0.2,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
167,3,0.2,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
168,3,0.2,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
169,3,0.25,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
170,3,0.25,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
171,3,0.25,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
172,3,0.25,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
173,3,0.25,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
174,3,0.25,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
175,3,0.25,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
176,3,0.25,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
177,3,0.3,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
178,3,0.3,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
179,3,0.3,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
180,3,0.3,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
181,3,0.3,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
182,3,0.3,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
183,3,0.3,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
184,3,0.3,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
185,3,0.35,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
186,3,0.35,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
187,3,0.35,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
188,3,0.35,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
189,3,0.35,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
190,3,0.35,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
191,3,0.35,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
192,3,0.35,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
193,3,0.4,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
194,3,0.4,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
195,3,0.4,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
196,3,0.4,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
197,3,0.4,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
198,3,0.4,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
199,3,0.4,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
200,3,0.4,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
201,3,0.45,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
202,3,0.45,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
203,3,0.45,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
204,3,0.45,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
205,3,0.45,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
206,3,0.45,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
207,3,0.45,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
208,3,0.45,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
209,3,0.5,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
210,3,0.5,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
211,3,0.5,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
212,3,0.5,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
213,3,0.5,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
214,3,0.5,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
215,3,0.5,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
216,3,0.5,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
217,4,0.1,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
218,4,0.1,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
219,4,0.1,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
220,4,0.1,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
221,4,0.1,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
222,4,0.1,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
223,4,0.1,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
224,4,0.1,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
225,4,0.15,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
226,4,0.15,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
227,4,0.15,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
228,4,0.15,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
229,4,0.15,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
230,4,0.15,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
231,4,0.15,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
232,4,0.15,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
233,4,0.2,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
234,4,0.2,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
235,4,0.2,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
236,4,0.2,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
237,4,0.2,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
238,4,0.2,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
239,4,0.2,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
240,4,0.2,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
241,4,0.25,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
242,4,0.25,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
243,4,0.25,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
244,4,0.25,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
245,4,0.25,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
246,4,0.25,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
247,4,0.25,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
248,4,0.25,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
249,4,0.3,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
250,4,0.3,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
251,4,0.3,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
252,4,0.3,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
253,4,0.3,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
254,4,0.3,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
255,4,0.3,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
256,4,0.3,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
257,4,0.35,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
258,4,0.35,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
259,4,0.35,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
260,4,0.35,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
261,4,0.35,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
262,4,0.35,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
263,4,0.35,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
264,4,0.35,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
265,4,0.4,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
266,4,0.4,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
267,4,0.4,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
268,4,0.4,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
269,4,0.4,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
270,4,0.4,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
271,4,0.4,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
272,4,0.4,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
273,4,0.45,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
274,4,0.45,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
275,4,0.45,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
276,4,0.45,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
277,4,0.45,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
278,4,0.45,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
279,4,0.45,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
280,4,0.45,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
281,4,0.5,0.2,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
282,4,0.5,0.2,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
283,4,0.5,0.4,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
284,4,0.5,0.4,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
285,4,0.5,0.6,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
286,4,0.5,0.6,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
287,4,0.5,0.8,traditional,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
288,4,0.5,0.8,staggered,-3559.62,3557.249999999509,-1.0,191,31.94,13,-1.54
