combination,minutes,target,trailing,trailing type,net profit,max drawdown,profit/dd,total trades,percent profitable,max con loss,sharpe ratio
43,1,12.0,0.4,traditional,5719.5,1839.2499999998254,3.11,255,35.69,9,1.75
44,1,12.0,0.4,staggered,6824.5,1457.3499999998912,4.68,234,29.91,9,1.96
45,1,12.0,0.6,traditional,5609.5,1743.2499999998872,3.22,255,29.8,14,1.57
46,1,12.0,0.6,staggered,7314.5,1665.0499999999047,4.39,241,25.73,14,1.9
47,1,12.0,0.8,traditional,7834.5,1863.2499999998927,4.2,255,26.67,14,1.94
48,1,12.0,0.8,staggered,8194.5,1821.3499999999058,4.5,251,25.5,14,2.02
49,1,14.0,0.2,traditional,3209.5,1695.949999999908,1.89,252,48.02,9,1.49
50,1,14.0,0.2,staggered,2369.5,1890.9499999999007,1.25,219,40.18,9,1.19
51,1,14.0,0.4,traditional,4344.5,2699.249999999807,1.61,255,32.16,14,1.33
52,1,14.0,0.4,staggered,6879.5,2116.949999999846,3.25,239,27.62,14,1.8
53,1,14.0,0.6,traditional,5434.5,2191.949999999846,2.48,254,27.56,14,1.44
54,1,14.0,0.6,staggered,5394.5,2713.949999999775,1.99,240,23.33,15,1.42
55,1,14.0,0.8,traditional,6969.5,2318.9499999997606,3.01,255,25.49,14,1.68
56,1,14.0,0.8,staggered,6399.5,2668.9499999997697,2.4,248,23.39,14,1.58
57,1,16.0,0.2,traditional,1149.5,1900.9499999998916,0.6,253,43.48,9,0.75
58,1,16.0,0.2,staggered,1649.5,1915.9499999998898,0.86,225,36.89,9,0.87
59,1,16.0,0.4,traditional,3689.5,1941.9499999998334,1.9,254,31.5,14,1.16
60,1,16.0,0.4,staggered,5144.5,2305.9499999997133,2.23,235,25.96,14,1.39
61,1,16.0,0.6,traditional,5589.5,2091.349999999891,2.67,255,27.06,14,1.43
62,1,16.0,0.6,staggered,4904.5,2421.3499999998858,2.03,244,23.36,14,1.27
63,1,16.0,0.8,traditional,4689.5,2554.7499999998417,1.84,255,23.92,14,1.19
64,1,16.0,0.8,staggered,3999.5,2604.74999999984,1.54,251,22.31,14,1.05
65,2,2.0,0.2,traditional,-640.5,1039.249999999136,-0.62,231,90.48,3,0.58
66,2,2.0,0.2,staggered,356.29999999999995,850.1499999998377,0.42,185,88.11,3,1.98
67,2,2.0,0.4,traditional,985.4000000000001,885.4499999999116,1.11,250,79.6,3,1.57
68,2,2.0,0.4,staggered,1144.5,944.249999999638,1.21,203,74.88,6,1.8
69,2,2.0,0.6,traditional,1389.5,869.5499999999283,1.6,250,73.6,3,1.6
70,2,2.0,0.6,staggered,1569.5,1083.0499999997955,1.45,212,68.87,4,1.82
71,2,2.0,0.8,traditional,749.5,1539.04999999983,0.49,253,66.4,3,0.99
72,2,2.0,0.8,staggered,919.5,1559.049999999812,0.59,243,65.02,3,1.1
73,2,4.0,0.2,traditional,1770.4,895.4499999998916,1.98,250,79.6,3,2.03
74,2,4.0,0.2,staggered,1684.5,1084.2499999995289,1.55,203,74.88,6,2.06
75,2,4.0,0.4,traditional,1305.4,1814.0499999997137,0.72,254,66.54,3,1.18
76,2,4.0,0.4,staggered,2079.5,1750.9499999998588,1.19,214,60.28,4,1.57
77,2,4.0,0.6,traditional,3410.4,1699.1499999996777,2.01,254,58.66,5,1.84
78,2,4.0,0.6,staggered,2674.5,1728.2499999997144,1.55,223,52.91,5,1.61
79,2,4.0,0.8,traditional,1114.5,2703.449999999868,0.41,252,50.4,6,0.81
80,2,4.0,0.8,staggered,1279.5,2818.449999999866,0.45,241,48.13,7,0.88
81,2,6.0,0.2,traditional,2089.5,1119.5499999999065,1.87,250,73.6,3,1.85
82,2,6.0,0.2,staggered,2909.5,1239.5499999998883,2.35,206,67.96,4,2.33
83,2,6.0,0.4,traditional,3709.5,1801.8499999998767,2.06,253,58.5,5,1.83
84,2,6.0,0.4,staggered,4159.5,1881.849999999884,2.21,211,50.24,6,2.02
85,2,6.0,0.6,traditional,2394.5,2236.349999999751,1.07,255,48.24,6,1.1
86,2,6.0,0.6,staggered,3589.5,1982.5499999998628,1.81,230,42.61,7,1.5
87,2,6.0,0.8,traditional,4169.5,2264.1499999998887,1.84,255,41.57,8,1.51
88,2,6.0,0.8,staggered,3914.5,2279.149999999887,1.72,247,39.68,8,1.46
89,2,8.0,0.2,traditional,1169.5,1684.0499999996991,0.69,253,66.4,3,1.08
90,2,8.0,0.2,staggered,3309.5,1550.949999999846,2.13,214,60.28,4,1.9
91,2,8.0,0.4,traditional,1919.5,2643.849999999831,0.73,252,50.4,6,0.97
92,2,8.0,0.4,staggered,3704.5,2102.5499999998374,1.76,219,42.92,7,1.52
93,2,8.0,0.6,traditional,5919.5,2291.049999999841,2.58,255,41.57,8,1.83
94,2,8.0,0.6,staggered,4729.5,2572.349999999853,1.84,235,36.6,9,1.56
95,2,8.0,0.8,traditional,6444.5,2196.8499999998694,2.93,254,37.8,8,1.88
96,2,8.0,0.8,staggered,5754.5,2416.849999999875,2.38,246,35.77,9,1.73
97,2,10.0,0.2,traditional,4764.5,1324.5499999999029,3.6,253,62.45,5,2.21
98,2,10.0,0.2,staggered,4239.5,1580.9499999998534,2.68,212,55.19,5,2.04
99,2,10.0,0.4,traditional,6314.5,1986.8499999998912,3.18,251,45.42,6,1.95
100,2,10.0,0.4,staggered,5994.5,2327.349999999851,2.58,221,38.01,7,1.89
101,2,10.0,0.6,traditional,7174.5,2223.1499999999287,3.23,255,38.43,8,1.92
102,2,10.0,0.6,staggered,5424.5,2439.5499999999083,2.22,237,33.33,9,1.55
103,2,10.0,0.8,traditional,9278.6,2564.5499999999047,3.62,254,35.04,10,2.28
104,2,10.0,0.8,staggered,9143.6,2579.5499999999047,3.54,247,32.79,10,2.27
105,2,12.0,0.2,traditional,5394.5,1801.8499999998767,2.99,253,58.5,5,2.2
106,2,12.0,0.2,staggered,6199.5,1602.2499999999109,3.87,211,50.24,6,2.4
107,2,12.0,0.4,traditional,8029.5,1979.5499999999156,4.06,255,41.57,8,2.13
108,2,12.0,0.4,staggered,7739.5,2572.3499999998476,3.01,231,35.06,9,2.01
109,2,12.0,0.6,traditional,11238.6,2568.149999999914,4.38,253,36.76,8,2.55
110,2,12.0,0.6,staggered,11473.6,2813.149999999896,4.08,239,32.64,11,2.58
111,2,12.0,0.8,traditional,10983.6,2598.149999999925,4.23,254,32.28,11,2.39
112,2,12.0,0.8,staggered,12113.6,2653.149999999907,4.57,248,30.65,14,2.6
113,2,14.0,0.2,traditional,4419.5,2096.849999999893,2.11,255,55.69,5,1.78
114,2,14.0,0.2,staggered,4304.5,2102.449999999875,2.05,213,46.95,6,1.75
115,2,14.0,0.4,traditional,5024.5,2811.0499999998447,1.79,255,38.82,8,1.42
116,2,14.0,0.4,staggered,5229.5,2974.749999999811,1.76,234,32.91,9,1.39
117,2,14.0,0.6,traditional,9928.6,2438.149999999907,4.07,254,34.65,10,2.2
118,2,14.0,0.6,staggered,9912.7,2553.1499999999032,3.88,239,30.13,13,2.18
119,2,14.0,0.8,traditional,8928.6,3199.7499999998035,2.79,254,30.31,11,1.91
120,2,14.0,0.8,staggered,8837.7,2858.1499999999214,3.09,248,28.63,15,1.89
121,2,16.0,0.2,traditional,2959.5,2863.8499999998185,1.03,252,50.4,6,1.22
122,2,16.0,0.2,staggered,4039.5,2242.749999999909,1.8,219,43.38,7,1.5
123,2,16.0,0.4,traditional,8384.5,2459.54999999991,3.41,254,38.19,8,2.0
124,2,16.0,0.4,staggered,6594.5,3054.7499999998035,2.16,233,32.19,13,1.59
125,2,16.0,0.6,traditional,8668.6,2398.149999999927,3.61,254,32.68,11,1.89
126,2,16.0,0.6,staggered,9342.7,2763.0499999997774,3.38,239,28.45,15,2.0
127,2,16.0,0.8,traditional,7648.6,3309.74999999982,2.31,254,29.13,14,1.63
128,2,16.0,0.8,staggered,8467.7,2758.149999999925,3.07,249,27.71,15,1.78
129,3,2.0,0.2,traditional,-1544.6,1726.8499999988635,-0.89,223,90.13,4,-0.59
130,3,2.0,0.2,staggered,-979.5999999999999,1827.4499999995533,-0.54,178,87.08,4,0.09
131,3,2.0,0.4,traditional,340.4000000000001,1403.8499999995838,0.24,250,82.4,3,0.98
132,3,2.0,0.4,staggered,339.5,1260.4499999999098,0.27,186,76.34,6,1.09
133,3,2.0,0.6,traditional,39.5,1709.3499999995747,0.02,247,74.49,3,0.64
134,3,2.0,0.6,staggered,290.4000000000001,1839.3499999996511,0.16,204,69.12,3,0.85
135,3,2.0,0.8,traditional,1605.4,2249.3499999996293,0.71,253,71.15,3,1.36
136,3,2.0,0.8,staggered,1615.4,2134.3499999996657,0.76,237,69.2,3,1.41
137,3,4.0,0.2,traditional,584.5,1439.7499999995453,0.41,249,82.33,3,1.11
138,3,4.0,0.2,staggered,759.5,1288.8499999995402,0.59,186,76.34,6,1.33
139,3,4.0,0.4,traditional,2215.4,1553.5499999997646,1.43,253,71.15,3,1.52
140,3,4.0,0.4,staggered,2729.5,1307.2499999998727,2.09,206,64.56,3,1.82
141,3,4.0,0.6,traditional,3819.5,1568.649999999945,2.43,252,63.49,6,1.87
142,3,4.0,0.6,staggered,3629.5,1456.849999999702,2.49,218,57.8,6,1.89
143,3,4.0,0.8,traditional,2299.5,2068.5499999996373,1.11,254,55.91,6,1.15
144,3,4.0,0.8,staggered,2294.5,2357.649999999652,0.97,235,52.34,6,1.19
145,3,6.0,0.2,traditional,654.5,1564.4499999997006,0.42,247,74.49,3,0.92
146,3,6.0,0.2,staggered,1349.5,1484.7499999998017,0.91,196,67.86,3,1.33
147,3,6.0,0.4,traditional,4924.5,1833.6499999999305,2.69,252,63.49,6,2.13
148,3,6.0,0.4,staggered,6104.5,1512.2499999999582,4.04,211,56.4,6,2.58
149,3,6.0,0.6,traditional,4934.5,1684.74999999988,2.93,254,53.54,6,1.78
150,3,6.0,0.6,staggered,6554.5,1512.2499999999582,4.33,231,48.92,6,2.27
151,3,6.0,0.8,traditional,5964.5,2058.6499999999414,2.9,255,46.27,8,1.9
152,3,6.0,0.8,staggered,5594.5,2058.6499999999414,2.72,246,44.31,8,1.83
153,3,8.0,0.2,traditional,2074.5,1641.8499999996511,1.26,252,71.03,3,1.41
154,3,8.0,0.2,staggered,4704.5,1411.849999999893,3.33,206,64.56,3,2.41
155,3,8.0,0.4,traditional,4054.5,2030.9499999998425,2.0,254,55.91,6,1.52
156,3,8.0,0.4,staggered,6839.5,2065.0499999998374,3.31,221,49.32,6,2.29
157,3,8.0,0.6,traditional,7174.5,1997.249999999949,3.59,255,46.27,8,2.04
158,3,8.0,0.6,staggered,6309.5,2021.7499999999363,3.12,233,41.2,8,1.87
159,3,8.0,0.8,traditional,9009.5,2246.7499999999363,4.01,254,43.31,8,2.36
160,3,8.0,0.8,staggered,8429.5,2291.74999999994,3.68,243,40.74,8,2.27
161,3,10.0,0.2,traditional,5219.5,1497.2499999999363,3.49,251,66.53,5,2.21
162,3,10.0,0.2,staggered,6699.5,1422.249999999949,4.71,206,59.22,5,2.69
163,3,10.0,0.4,traditional,7469.5,2182.24999999994,3.42,255,49.8,6,2.12
164,3,10.0,0.4,staggered,8524.5,1741.7499999999418,4.89,226,43.36,6,2.35
165,3,10.0,0.6,traditional,10054.5,2126.749999999931,4.73,254,44.09,8,2.44
166,3,10.0,0.6,staggered,9059.5,2191.749999999942,4.13,234,38.89,8,2.27
167,3,10.0,0.8,traditional,10903.6,2401.749999999931,4.54,254,39.37,8,2.47
168,3,10.0,0.8,staggered,10838.6,2401.749999999931,4.51,246,36.99,8,2.49
169,3,12.0,0.2,traditional,6179.5,1833.6499999999305,3.37,252,63.49,6,2.37
170,3,12.0,0.2,staggered,6524.5,1752.2499999999454,3.72,211,56.4,6,2.45
171,3,12.0,0.4,traditional,7799.5,2282.249999999931,3.42,255,46.27,8,2.03
172,3,12.0,0.4,staggered,7564.5,1844.0499999999265,4.1,226,38.94,8,1.95
173,3,12.0,0.6,traditional,10428.6,2144.949999999906,4.86,252,40.08,8,2.3
174,3,12.0,0.6,staggered,11893.6,2779.749999999789,4.28,237,35.86,8,2.55
175,3,12.0,0.8,traditional,11553.6,2619.749999999789,4.41,254,36.22,13,2.37
176,3,12.0,0.8,staggered,12303.6,2859.7499999997635,4.3,248,34.68,14,2.51
177,3,14.0,0.2,traditional,5584.5,1928.6499999999232,2.9,254,60.63,6,2.06
178,3,14.0,0.2,staggered,6319.5,1672.2499999999382,3.78,215,53.02,6,2.27
179,3,14.0,0.4,traditional,7594.5,2831.049999999871,2.68,255,45.1,8,1.91
180,3,14.0,0.4,staggered,10444.5,2279.749999999767,4.58,229,38.86,8,2.37
181,3,14.0,0.6,traditional,11208.6,2319.949999999888,4.83,253,38.34,12,2.33
182,3,14.0,0.6,staggered,11057.7,2799.74999999976,3.95,235,33.19,13,2.31
183,3,14.0,0.8,traditional,10778.6,3584.74999999976,3.01,254,34.65,15,2.13
184,3,14.0,0.8,staggered,10552.7,3669.7499999997635,2.88,244,31.97,15,2.12
185,3,16.0,0.2,traditional,4489.5,1894.7499999998145,2.37,254,55.91,6,1.58
186,3,16.0,0.2,staggered,7844.5,1996.0499999998574,3.93,221,49.77,6,2.35
187,3,16.0,0.4,traditional,9299.5,2171.0499999998683,4.28,254,43.7,8,2.13
188,3,16.0,0.4,staggered,6883.6,2964.749999999809,2.32,223,35.43,11,1.66
189,3,16.0,0.6,traditional,9952.7,2914.7499999997817,3.41,253,36.76,13,2.02
190,3,16.0,0.6,staggered,10231.8,3244.7499999997635,3.15,236,32.2,14,2.08
191,3,16.0,0.8,traditional,10567.7,3429.7499999997526,3.08,253,32.41,15,2.02
192,3,16.0,0.8,staggered,10952.7,3219.7499999997526,3.4,249,31.33,15,2.1
193,4,2.0,0.2,traditional,-1355.5,1562.8499999987926,-0.87,223,91.48,3,-0.39
194,4,2.0,0.2,staggered,-750.5,1145.949999999606,-0.65,187,88.24,3,0.37
195,4,2.0,0.4,traditional,1006.3,1005.0499999996828,1.0,252,84.92,3,1.48
196,4,2.0,0.4,staggered,1659.5,1251.4499999996897,1.33,201,81.09,3,2.06
197,4,2.0,0.6,traditional,1536.3,1152.6499999999323,1.33,250,78.4,3,1.51
198,4,2.0,0.6,staggered,1760.4,1211.7499999999272,1.45,217,75.12,3,1.72
199,4,2.0,0.8,traditional,1986.3,1874.3499999996493,1.06,255,73.33,4,1.49
200,4,2.0,0.8,staggered,2229.5,1821.7499999999309,1.22,244,72.13,5,1.64
201,4,4.0,0.2,traditional,879.5,994.9499999996733,0.88,250,84.8,3,1.36
202,4,4.0,0.2,staggered,1039.5,1211.4499999996242,0.86,201,81.09,3,1.55
203,4,4.0,0.4,traditional,1719.5,1611.7499999999054,1.07,253,73.12,4,1.26
204,4,4.0,0.4,staggered,3604.5,1681.7499999999109,2.14,217,68.66,5,2.1
205,4,4.0,0.6,traditional,3959.5,1603.6499999999578,2.47,251,64.54,6,1.87
206,4,4.0,0.6,staggered,4204.5,1712.7499999999436,2.45,225,60.44,6,2.02
207,4,4.0,0.8,traditional,3539.5,1727.8499999999349,2.05,255,58.04,6,1.52
208,4,4.0,0.8,staggered,3504.5,1802.8499999999367,1.94,242,55.79,6,1.54
209,4,6.0,0.2,traditional,1394.5,982.6499999999269,1.42,248,78.23,3,1.35
210,4,6.0,0.2,staggered,2219.5,1011.7499999999181,2.19,208,74.04,3,1.78
211,4,6.0,0.4,traditional,4119.5,1873.6499999999396,2.2,251,64.54,6,1.84
212,4,6.0,0.4,staggered,5514.5,1792.7499999999272,3.08,220,59.55,6,2.31
213,4,6.0,0.6,traditional,4879.5,2290.2499999996344,2.13,255,54.51,6,1.7
214,4,6.0,0.6,staggered,6699.5,2017.449999999786,3.32,239,51.46,6,2.2
215,4,6.0,0.8,traditional,8014.5,2253.649999999947,3.56,255,49.8,8,2.39
216,4,6.0,0.8,staggered,7489.5,2253.649999999947,3.32,246,47.97,8,2.29
217,4,8.0,0.2,traditional,1299.5,1820.749999999247,0.71,253,73.12,4,1.06
218,4,8.0,0.2,staggered,5139.5,1841.7499999999145,2.79,217,68.66,5,2.47
219,4,8.0,0.4,traditional,5609.5,1832.6499999999178,3.06,255,58.04,6,1.91
220,4,8.0,0.4,staggered,7384.5,1876.7499999999109,3.93,227,52.86,6,2.36
221,4,8.0,0.6,traditional,8094.5,2157.24999999994,3.75,255,49.8,8,2.24
222,4,8.0,0.6,staggered,7989.5,2176.74999999992,3.67,238,46.22,8,2.22
223,4,8.0,0.8,traditional,8693.6,3132.7499999998836,2.78,253,44.27,8,2.23
224,4,8.0,0.8,staggered,8078.6,3137.749999999891,2.57,247,42.91,8,2.11
225,4,10.0,0.2,traditional,4274.5,1596.7499999999036,2.68,248,68.55,6,1.94
226,4,10.0,0.2,staggered,6579.5,1659.4499999999261,3.96,216,63.89,6,2.61
227,4,10.0,0.4,traditional,7064.5,2437.2499999999345,2.9,255,52.16,6,2.01
228,4,10.0,0.4,staggered,9489.5,2006.7499999999145,4.73,234,47.86,6,2.47
229,4,10.0,0.6,traditional,10209.5,2486.749999999909,4.11,254,46.06,8,2.41
230,4,10.0,0.6,staggered,10479.5,2999.749999999798,3.49,240,42.92,8,2.47
231,4,10.0,0.8,traditional,11738.6,2839.7499999997817,4.13,253,40.71,8,2.57
232,4,10.0,0.8,staggered,11733.6,3004.7499999997744,3.91,248,39.52,8,2.59
233,4,12.0,0.2,traditional,5374.5,1873.6499999999396,2.87,251,64.54,6,2.12
234,4,12.0,0.2,staggered,5394.5,2032.7499999999127,2.65,220,59.55,6,2.08
235,4,12.0,0.4,traditional,8384.5,2488.649999999916,3.37,255,49.8,8,2.16
236,4,12.0,0.4,staggered,9579.5,2083.6499999999305,4.6,234,45.3,8,2.33
237,4,12.0,0.6,traditional,10043.6,3049.7499999997835,3.29,253,42.69,8,2.21
238,4,12.0,0.6,staggered,10953.6,3894.7499999997563,2.81,241,39.83,8,2.36
239,4,12.0,0.8,traditional,9553.6,3919.7499999997854,2.44,254,39.37,8,2.03
240,4,12.0,0.8,staggered,10002.7,4184.749999999774,2.39,247,37.65,8,2.11
241,4,14.0,0.2,traditional,3719.5,1912.2499999999345,1.95,253,59.68,6,1.46
242,4,14.0,0.2,staggered,4104.5,1879.4499999999025,2.18,228,54.82,6,1.54
243,4,14.0,0.4,traditional,6909.5,3211.0499999998683,2.15,255,48.24,8,1.76
244,4,14.0,0.4,staggered,11839.5,2559.749999999738,4.63,233,43.78,8,2.6
245,4,14.0,0.6,traditional,11318.6,3094.749999999738,3.66,253,40.71,8,2.29
246,4,14.0,0.6,staggered,11422.7,3504.749999999731,3.26,242,38.02,8,2.3
247,4,14.0,0.8,traditional,11198.6,4424.749999999753,2.53,254,37.8,9,2.16
248,4,14.0,0.8,staggered,11098.6,4444.749999999745,2.5,250,36.8,9,2.16
249,4,16.0,0.2,traditional,4894.5,1886.4499999998425,2.59,255,58.04,6,1.71
250,4,16.0,0.2,staggered,7054.5,2051.049999999852,3.44,227,52.86,6,2.11
251,4,16.0,0.4,traditional,8928.6,3207.049999999752,2.78,253,44.27,8,2.0
252,4,16.0,0.4,staggered,8667.7,4219.749999999756,2.05,234,39.74,8,1.88
253,4,16.0,0.6,traditional,10417.7,3814.7499999997635,2.73,253,39.53,8,2.05
254,4,16.0,0.6,staggered,10801.8,4029.7499999997453,2.68,243,37.04,8,2.1
255,4,16.0,0.8,traditional,10476.8,4269.749999999767,2.45,252,34.52,12,1.96
256,4,16.0,0.8,staggered,10521.8,4059.7499999997635,2.59,250,34.0,12,1.97
257,5,2.0,0.2,traditional,-1754.6,1992.249999999185,-0.88,222,90.99,2,-0.74
258,5,2.0,0.2,staggered,-1595.5,2097.249999999167,-0.76,180,87.22,2,-0.61
259,5,2.0,0.4,traditional,175.4000000000001,1127.1499999996431,0.16,251,84.06,2,0.8
260,5,2.0,0.4,staggered,714.5,1216.2499999996562,0.59,194,79.38,3,1.25
261,5,2.0,0.6,traditional,1721.3,1048.0499999999483,1.64,250,78.0,3,1.54
262,5,2.0,0.6,staggered,1475.4,976.5499999997737,1.51,210,73.81,3,1.52
263,5,2.0,0.8,traditional,1646.3,1729.3499999996347,0.95,253,73.12,4,1.3
264,5,2.0,0.8,staggered,1674.5,1624.349999999682,1.03,235,71.06,5,1.35
265,5,4.0,0.2,traditional,-160.5,1322.9499999991622,-0.12,250,84.0,2,0.58
266,5,4.0,0.2,staggered,-95.5,1340.9499999994678,-0.07,194,79.38,3,0.67
267,5,4.0,0.4,traditional,1320.4,1637.9499999995733,0.81,252,73.02,4,1.07
268,5,4.0,0.4,staggered,3309.5,1477.6499999998978,2.24,202,66.34,5,1.99
269,5,4.0,0.6,traditional,2965.4,1802.8499999999003,1.64,254,64.57,6,1.45
270,5,4.0,0.6,staggered,3885.4,1802.8499999998912,2.16,222,59.46,6,1.85
271,5,4.0,0.8,traditional,2504.5,2089.7499999998436,1.2,252,57.54,6,1.14
272,5,4.0,0.8,staggered,2974.5,1864.7499999998527,1.6,242,55.79,6,1.31
273,5,6.0,0.2,traditional,754.5,1182.849999999804,0.64,248,77.82,3,0.98
274,5,6.0,0.2,staggered,1874.5,1042.7499999998836,1.8,201,72.64,3,1.58
275,5,6.0,0.4,traditional,3389.5,2058.6499999999305,1.65,253,64.43,6,1.52
276,5,6.0,0.4,staggered,6034.5,1702.7499999999163,3.54,217,58.53,6,2.4
277,5,6.0,0.6,traditional,4144.5,2473.649999999918,1.68,254,54.72,8,1.45
278,5,6.0,0.6,staggered,5779.5,2251.8499999999094,2.57,234,50.85,8,1.91
279,5,6.0,0.8,traditional,6294.5,2122.749999999909,2.97,255,50.59,8,1.9
280,5,6.0,0.8,staggered,5904.5,2046.049999999892,2.89,243,48.15,8,1.84
281,5,8.0,0.2,traditional,849.5,1870.7499999992397,0.45,251,72.91,4,0.84
282,5,8.0,0.2,staggered,5724.5,1356.8499999999185,4.22,202,66.34,5,2.67
283,5,8.0,0.4,traditional,5284.5,2234.7499999998035,2.36,252,57.54,6,1.75
284,5,8.0,0.4,staggered,6374.5,2064.749999999827,3.09,222,51.8,6,2.05
285,5,8.0,0.6,traditional,6834.5,2504.749999999811,2.73,255,50.59,8,1.89
286,5,8.0,0.6,staggered,6104.5,2524.7499999998363,2.42,231,45.45,8,1.76
287,5,8.0,0.8,traditional,7538.6,3439.749999999809,2.19,253,45.45,8,1.93
288,5,8.0,0.8,staggered,6848.6,3629.74999999982,1.89,244,43.44,8,1.81
289,5,10.0,0.2,traditional,3724.5,1526.7499999999,2.44,250,69.2,6,1.72
290,5,10.0,0.2,staggered,7709.5,1596.8499999999021,4.83,207,62.8,6,2.95
291,5,10.0,0.4,traditional,6014.5,2642.249999999931,2.28,253,52.96,8,1.74
292,5,10.0,0.4,staggered,7554.5,2629.749999999829,2.87,226,47.35,8,2.05
293,5,10.0,0.6,traditional,8778.6,2704.749999999807,3.25,253,46.64,8,2.09
294,5,10.0,0.6,staggered,9518.6,3369.749999999818,2.82,233,42.06,8,2.26
295,5,10.0,0.8,traditional,11628.6,3024.74999999976,3.84,253,42.29,8,2.5
296,5,10.0,0.8,staggered,11593.6,3184.749999999771,3.64,245,40.41,8,2.52
297,5,12.0,0.2,traditional,4644.5,2058.6499999999305,2.26,253,64.43,6,1.82
298,5,12.0,0.2,staggered,6394.5,2122.7499999999,3.01,217,58.53,6,2.29
299,5,12.0,0.4,traditional,7199.5,2954.7499999997926,2.44,255,50.59,8,1.85
300,5,12.0,0.4,staggered,7949.5,2587.04999999981,3.07,225,44.0,8,1.99
301,5,12.0,0.6,traditional,10403.6,3759.7499999997453,2.77,252,44.05,8,2.22
302,5,12.0,0.6,staggered,10543.6,3984.7499999997563,2.65,234,39.74,8,2.27
303,5,12.0,0.8,traditional,8983.6,4114.749999999778,2.18,253,40.32,9,1.87
