combination,minutes,target,trailing,trailing type,net profit,max drawdown,profit/dd,total trades,percent profitable,max con loss,sharpe ratio
308,10,12.0,0.4,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
309,10,12.0,0.6,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
310,10,12.0,0.6,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
311,10,12.0,0.8,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
312,10,12.0,0.8,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
313,10,16.0,0.2,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
314,10,16.0,0.2,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
315,10,16.0,0.4,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
316,10,16.0,0.4,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
317,10,16.0,0.6,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
318,10,16.0,0.6,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
319,10,16.0,0.8,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
320,10,16.0,0.8,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
321,10,20.0,0.2,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
322,10,20.0,0.2,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
323,10,20.0,0.4,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
324,10,20.0,0.4,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
325,10,20.0,0.6,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
326,10,20.0,0.6,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
327,10,20.0,0.8,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
328,10,20.0,0.8,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
329,10,24.0,0.2,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
330,10,24.0,0.2,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
331,10,24.0,0.4,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
332,10,24.0,0.4,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
333,10,24.0,0.6,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
334,10,24.0,0.6,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
335,10,24.0,0.8,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
336,10,24.0,0.8,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
337,15,4.0,0.2,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
338,15,4.0,0.2,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
339,15,4.0,0.4,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
340,15,4.0,0.4,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
341,15,4.0,0.6,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
342,15,4.0,0.6,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
343,15,4.0,0.8,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
344,15,4.0,0.8,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
345,15,8.0,0.2,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
346,15,8.0,0.2,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
347,15,8.0,0.4,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
348,15,8.0,0.4,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
349,15,8.0,0.6,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
350,15,8.0,0.6,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
351,15,8.0,0.8,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
352,15,8.0,0.8,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
353,15,12.0,0.2,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
354,15,12.0,0.2,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
355,15,12.0,0.4,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
356,15,12.0,0.4,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
357,15,12.0,0.6,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
358,15,12.0,0.6,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
359,15,12.0,0.8,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
360,15,12.0,0.8,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
361,15,16.0,0.2,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
362,15,16.0,0.2,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
363,15,16.0,0.4,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
364,15,16.0,0.4,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
365,15,16.0,0.6,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
366,15,16.0,0.6,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
367,15,16.0,0.8,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
368,15,16.0,0.8,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
369,15,20.0,0.2,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
370,15,20.0,0.2,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
371,15,20.0,0.4,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
372,15,20.0,0.4,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
373,15,20.0,0.6,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
374,15,20.0,0.6,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
375,15,20.0,0.8,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
376,15,20.0,0.8,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
377,15,24.0,0.2,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
378,15,24.0,0.2,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
379,15,24.0,0.4,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
380,15,24.0,0.4,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
381,15,24.0,0.6,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
382,15,24.0,0.6,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
383,15,24.0,0.8,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
384,15,24.0,0.8,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
385,30,4.0,0.2,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
386,30,4.0,0.2,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
387,30,4.0,0.4,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
388,30,4.0,0.4,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
389,30,4.0,0.6,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
390,30,4.0,0.6,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
391,30,4.0,0.8,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
392,30,4.0,0.8,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
393,30,8.0,0.2,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
394,30,8.0,0.2,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
395,30,8.0,0.4,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
396,30,8.0,0.4,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
397,30,8.0,0.6,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
398,30,8.0,0.6,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
399,30,8.0,0.8,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
400,30,8.0,0.8,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
401,30,12.0,0.2,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
402,30,12.0,0.2,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
403,30,12.0,0.4,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
404,30,12.0,0.4,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
405,30,12.0,0.6,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
406,30,12.0,0.6,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
407,30,12.0,0.8,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
408,30,12.0,0.8,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
409,30,16.0,0.2,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
410,30,16.0,0.2,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
411,30,16.0,0.4,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
412,30,16.0,0.4,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
413,30,16.0,0.6,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
414,30,16.0,0.6,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
415,30,16.0,0.8,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
416,30,16.0,0.8,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
417,30,20.0,0.2,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
418,30,20.0,0.2,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
419,30,20.0,0.4,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
420,30,20.0,0.4,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
421,30,20.0,0.6,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
422,30,20.0,0.6,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
423,30,20.0,0.8,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
424,30,20.0,0.8,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
425,30,24.0,0.2,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
426,30,24.0,0.2,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
427,30,24.0,0.4,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
428,30,24.0,0.4,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
429,30,24.0,0.6,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
430,30,24.0,0.6,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
431,30,24.0,0.8,traditional,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
432,30,24.0,0.8,staggered,-5530.2,5528.150000000023,-1.0,119,63.03,4,-2.51
